Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
42	-7.3983603	1.5628984	-4.7337246	-12.84073	-6.1038184	1.1059452	-4.6527247	-7.980039	60.0	60.0	167999	-1.1881483	1.4190308	3.9494247	-8.725834	1.1169777	0.01783366	691.5078463554382
43	-7.199322	1.4240606	-5.2137065	-9.625698	-5.249656	1.5275276	-3.8574543	-8.082379	60.0	60.0	171999	-1.190206	1.4082452	1.195969	-8.669876	1.1206632	0.017691357	709.244154214859
44	-7.370646	2.7713912	-5.0488095	-20.67222	-5.8817253	1.3216043	-3.4975953	-7.6240587	60.0	60.0	175999	-1.1938078	1.4020346	2.429194	-8.806516	1.1217921	0.016639339	726.2906839847565
45	-7.470675	1.911163	-4.8375583	-14.793028	-5.161584	1.203765	-3.3605356	-6.6944027	60.0	60.0	179999	-1.1601021	1.3772427	2.3527162	-8.966888	1.087219	0.017593198	743.4045586585999
46	-7.370842	1.8123822	-4.902684	-15.734088	-4.661007	1.0599796	-3.730116	-7.214056	60.0	60.0	183999	-1.1876307	1.392236	2.8614063	-9.064425	1.1193271	0.01715522	761.09672498703
47	-7.500097	1.841549	-5.06202	-11.605672	-6.7786818	1.7324947	-3.8458252	-9.372467	60.0	60.0	187999	-1.0734234	1.5528047	3.9616103	-8.457277	0.9923193	0.022339148	778.1410133838654
48	-8.040558	1.6952587	-4.989305	-12.371911	-6.1136036	1.644796	-3.926305	-8.837481	60.0	60.0	191999	-0.9051744	1.5844234	3.763661	-7.940854	0.8301401	0.023415338	795.7523560523987
49	-8.848716	5.5651813	-5.058085	-33.514656	-5.6935873	1.8248699	-3.7399936	-8.920248	60.0	60.0	195999	-0.99457335	1.4090428	4.3270607	-8.1332035	0.92508304	0.017321624	813.0598518848419
50	-7.4739833	1.8591119	-4.8480387	-11.58771	-5.8053193	1.6808267	-3.6787624	-7.9448214	60.0	60.0	199999	-1.0983235	1.3832532	4.0587497	-8.045373	1.0339633	0.016690707	830.4493412971497
51	-6.872337	1.6013637	-4.8229327	-12.257984	-7.3189726	3.4072654	-3.97604	-17.071163	60.0	60.0	203999	-1.1496662	1.3787193	0.67466474	-9.2330265	1.0844767	0.016250724	847.9625835418701
52	-7.4034615	1.5830297	-4.977397	-12.451624	-6.3087296	3.0101259	-3.9479291	-14.809163	60.0	60.0	207999	-1.1606997	1.3856083	4.218093	-8.294812	1.0935575	0.016213126	865.0404379367828
53	-7.9014072	2.099234	-5.05253	-13.891961	-5.541989	1.3768543	-3.690385	-7.2204614	60.0	60.0	211999	-1.0086772	1.5002849	2.551475	-8.258537	0.9322159	0.019067619	882.0085906982422
