Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
39	-7.4563227	1.4363549	-4.9506445	-10.52468	-5.4725966	1.3028817	-3.5995831	-7.0939474	30.0	30.0	155999	-1.3708125	1.5204554	2.7077818	-10.99514	1.2416449	0.026866069	647.9741439819336
40	-7.678255	1.7559603	-4.877778	-12.655233	-5.837621	1.7548033	-3.5293107	-7.9508014	30.0	30.0	159999	-1.3277915	1.5423487	3.8211255	-10.831133	1.193033	0.027014902	665.9966766834259
41	-7.8162255	1.5442967	-5.189093	-11.556587	-5.392116	1.4330555	-3.857792	-7.874962	30.0	30.0	163999	-1.2722203	1.5123417	2.9998274	-10.1252365	1.1425779	0.025874719	683.3354110717773
42	-8.090573	2.1322036	-5.044173	-15.648753	-6.336695	1.6313862	-3.4538221	-8.060125	30.0	30.0	167999	-1.3132514	1.5098569	2.559307	-9.898582	1.1863487	0.025934521	700.5714812278748
43	-7.256599	1.4146599	-4.894153	-10.596919	-5.5155234	1.6178463	-3.448257	-7.838455	30.0	30.0	171999	-1.3094106	1.498211	2.915771	-10.545163	1.1830415	0.025972255	718.3058874607086
44	-7.390399	1.4523597	-4.983746	-10.584804	-4.896835	1.7963157	-3.380483	-8.339894	30.0	30.0	175999	-1.3262151	1.4908117	1.7928383	-9.690155	1.2023666	0.026007887	735.6062891483307
45	-7.7208505	1.5837473	-5.1105423	-10.944531	-5.65955	1.3634343	-3.594732	-7.303372	30.0	30.0	179999	-1.332702	1.4950833	1.9691308	-9.734227	1.2097898	0.025553657	752.9280879497528
46	-7.5842147	1.6202976	-4.703846	-10.629637	-4.9912543	1.6744922	-3.3445213	-8.449655	30.0	30.0	183999	-1.3333547	1.4913656	1.4834253	-10.757337	1.2108567	0.025694363	770.7403371334076
47	-7.596278	1.4285548	-4.558764	-10.637595	-5.506443	1.6439562	-3.4191039	-7.633549	30.0	30.0	187999	-1.3084705	1.4919348	2.4553995	-10.918412	1.1876216	0.024599887	787.9576075077057
48	-7.4865193	1.4686812	-5.1833506	-11.015352	-5.9703116	1.5363518	-3.5023704	-8.043361	30.0	30.0	191999	-1.2991697	1.4793565	3.4389791	-10.183717	1.1798892	0.024049526	805.8705425262451
49	-7.4311314	1.5101696	-4.8321548	-12.002459	-5.2605104	1.3440071	-3.7258358	-7.684	30.0	30.0	195999	-1.3116139	1.4781328	1.7477367	-10.645175	1.1933051	0.02388642	823.3432688713074
50	-7.3764887	1.5383945	-5.2554383	-12.870017	-5.72307	1.7230796	-3.3062484	-8.167361	30.0	30.0	199999	-1.2875432	1.4782578	1.475506	-11.251069	1.1683028	0.022996293	840.9348945617676
51	-7.5507684	1.4358628	-4.7968607	-10.861563	-5.8202314	1.2560521	-3.943047	-7.605941	30.0	30.0	203999	-1.2838814	1.4712937	3.3758497	-10.687066	1.1666317	0.023936544	858.6917221546173
