Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-257.00195	395.8991	-5.1121955	-1235.3337	-180.97916	206.19554	228.52959	-534.56134	197.55	917.6	3999	2.6880746	4.123214	24.362701	-30.228098	2.688217	4.124208	22.932833	-31.081453	-6.2682123	2.2984776	26.700512	-17.34116	-4.5279036	0.26855603	0.2644326	59.95789957046509
2	-255.71318	340.68146	-1.907688	-1184.5522	-213.72697	227.24843	-28.572756	-862.2868	196.36842	182.0	7999	13.191982	6.997221	49.408707	-30.163324	13.191902	6.9975166	50.024334	-30.028986	-3.8266425	3.2920492	18.191874	-17.24806	-15.466637	0.76013756	0.76441425	113.78089714050293
3	-301.58215	413.71182	-22.991983	-1698.5669	-141.15782	115.52401	5.2803903	-361.89032	186.86363	543.0	11999	29.364805	8.549438	71.86755	-18.398365	29.36548	8.551581	71.06774	-17.013683	-2.2202137	3.8728423	24.238632	-20.412563	-31.81548	1.9777182	1.9436116	174.21707391738892
4	-257.01935	351.7599	-15.99615	-1504.3743	252.61996	259.97974	655.3414	-138.48543	181.13043	815.4	15999	28.93951	8.590983	76.14989	-19.370716	28.93997	8.586203	77.226166	-20.960712	-4.4996986	2.8839242	20.58406	-18.003668	-30.313602	2.0975401	2.1105058	240.21774530410767
5	-198.8991	201.26418	-7.1510334	-1062.4482	556.3363	238.55873	866.47754	136.63435	165.625	1000.0	19999	19.92904	9.883933	79.62888	-59.91538	19.927528	9.887503	79.34346	-52.937378	-4.6691227	2.6597602	19.842476	-18.862703	-21.124947	2.2611728	2.2613456	310.232773065567
6	-362.05545	276.96283	-19.654196	-861.7852	366.63898	238.7533	680.8181	-201.33963	387.0	1000.0	23999	13.260943	10.623428	85.63969	-43.86911	13.259776	10.624348	87.2637	-43.23833	-4.5056896	2.6087172	16.356335	-17.319996	-14.408416	2.0856001	2.0949247	377.5851490497589
7	-320.39984	293.11743	-34.280594	-841.07074	257.8355	233.58022	674.0361	-17.258392	366.0	903.7	27999	8.874543	10.806235	94.60118	-49.635197	8.872095	10.80909	95.63681	-44.744186	-4.515574	2.5712206	22.234869	-17.771511	-9.964613	2.0917134	2.0968268	442.4774327278137
8	-274.20813	219.10976	-22.496265	-848.0514	422.92578	201.12991	707.2909	121.11285	321.0909	1000.0	31999	5.692756	10.903226	96.1896	-51.951675	5.6912446	10.899606	101.55058	-52.05693	-4.5213337	2.5349638	14.633612	-18.810604	-6.7076483	2.1627886	2.212892	508.47282123565674
9	-338.97107	271.85394	-51.476715	-709.4647	408.77106	135.3546	609.21326	155.84328	504.8889	962.6	35999	3.2081966	10.961468	97.6951	-63.405148	3.2070673	10.96018	97.53679	-53.679695	-4.5391555	2.5221329	23.311396	-18.282812	-4.186904	2.0868943	2.1056955	574.3621876239777
10	-238.03584	204.16788	-47.15889	-639.86884	314.4936	206.32475	579.943	27.658274	343.45456	1000.0	39999	1.3998336	10.873273	95.77227	-53.089375	1.4021139	10.867976	95.95594	-51.539455	-4.6227636	2.4777842	16.666788	-18.617863	-2.3159802	2.1128845	2.1635697	640.8518402576447
11	-240.42891	176.33612	-18.074669	-544.0786	484.95233	186.85623	719.9762	137.7828	347.4	1000.0	43999	-0.11670873	10.588757	86.48243	-55.143616	-0.11429987	10.58619	88.7884	-54.967823	-4.621174	2.4445062	14.496462	-18.041536	-0.7662939	2.1795506	2.2070107	708.1583757400513
12	-416.23868	326.21307	-1.9204072	-1226.4071	256.75577	221.33173	507.76517	-53.47993	481.8	902.1	47999	-1.3718977	10.638492	86.12683	-66.876686	-1.3677335	10.634281	79.26416	-58.849384	-4.5416136	2.472531	17.704666	-17.757448	0.5261424	2.398656	2.4388902	774.4549379348755
13	-469.244	428.96	-62.041794	-1386.5735	-129.74344	356.3761	399.31464	-584.7313	577.1429	1000.0	51999	-2.3613458	10.888266	79.55144	-64.617386	-2.3569381	10.886914	79.787704	-63.306557	-4.4744368	2.5061302	16.753773	-18.77364	1.532274	2.512671	2.5367668	843.9730393886566
14	-220.75935	176.84274	-30.485556	-617.1732	399.97693	209.90166	701.565	105.07163	307.25	1000.0	55999	-3.1590548	10.931414	75.56357	-63.50389	-3.1536887	10.930651	79.95457	-60.329567	-4.4687457	2.49566	18.95913	-18.866194	2.3488848	2.537799	2.5559576	911.6537392139435
15	-381.82108	238.3823	-18.655592	-727.6872	367.80316	241.81929	782.2532	-197.8953	525.8571	1000.0	59999	-4.095782	11.295789	70.816444	-64.52298	-4.091966	11.296192	71.971306	-66.48122	-4.477113	2.4893496	26.853151	-18.316452	3.3155308	2.608431	2.6089954	979.1676905155182
16	-249.07597	278.9577	5.4671865	-858.2013	361.4721	153.6678	683.51764	128.32082	294.4	1000.0	63999	-5.2098627	11.974617	68.1923	-65.163185	-5.2038636	11.974606	68.785484	-70.79207	-4.38353	2.4850879	19.74145	-17.405342	4.4768906	2.8533218	2.8877206	1046.8343968391418
