Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-228.36949	321.4143	-32.36034	-1146.0508	-437.9334	414.02905	-36.901215	-1198.1671	155.04	540.9	3999	2.8196776	5.7249217	42.665764	-32.525932	2.817846	5.726384	43.762226	-32.145557	-4.851669	3.2091777	32.9457	-16.573322	-5.0006094	0.48225272	0.47382507	25.83632254600525
2	-199.70421	224.2633	-14.517086	-1238.607	-2152.4358	1350.996	-60.041687	-3257.6184	130.93549	709.3	7999	29.760244	22.031626	166.48297	-32.20589	29.762138	22.037779	163.84113	-32.84826	2.891675	6.362146	69.29076	-18.862314	-35.096874	3.8085244	3.618089	69.68968510627747
3	-292.1359	439.93546	-12.76853	-1806.0284	-1815.1676	1306.356	-181.34224	-3202.0454	113.39286	624.4	11999	217.86964	109.693855	523.43695	-80.1279	217.87585	109.686615	516.5648	-72.13708	20.08232	10.970723	122.57203	-14.0685425	-239.64682	85.99774	84.98373	114.3364851474762
4	-300.59918	478.28168	-30.9265	-3141.8896	-214.75163	154.56639	-39.9612	-521.78467	97.22222	106.7	15999	382.3312	59.055386	664.02203	-196.55667	382.33527	59.02166	662.33575	-169.94087	12.1155615	9.018206	110.81599	-15.07737	-391.888	161.41988	161.33025	149.95320916175842
5	-427.116	572.23926	-27.676645	-2159.4817	-193.34938	102.62472	-52.67438	-390.1162	202.04546	103.2	19999	356.18668	58.88769	650.63367	-228.98004	356.1885	58.846954	657.92163	-139.40723	6.7852855	6.4243526	68.72412	-16.349861	-361.74823	88.05556	89.01531	187.95335268974304
6	-540.47186	581.6974	-27.305567	-1588.1875	-675.7645	395.0433	-57.02717	-1169.9102	329.41666	620.0	23999	288.2927	51.99979	551.7084	-205.77124	288.28992	52.01446	549.7138	-198.0408	3.9941106	5.563946	67.29197	-20.228655	-291.60065	51.572475	51.37356	232.00482416152954
7	-336.1798	327.96848	-30.290258	-1527.2706	-338.4978	129.56436	-105.807434	-645.0271	198.3158	675.5	27999	215.99403	44.897263	467.8195	-231.8119	215.9926	44.897305	466.43396	-146.67354	1.1816034	4.7930036	52.052505	-18.998796	-217.98938	30.476156	30.630587	276.0927131175995
8	-378.27414	369.38043	-88.43741	-1210.8914	-150.04248	312.18408	383.6901	-558.8222	319.81818	911.3	31999	152.54997	37.207985	378.56058	-148.873	152.54814	37.19837	380.66498	-103.09013	-1.3281654	3.898368	43.70397	-17.384085	-153.95581	15.687378	16.051521	324.4044699668884
9	-380.43433	316.97302	-83.62703	-1043.4326	458.07538	170.0355	769.0109	123.88703	377.58334	1000.0	35999	104.54089	31.521158	304.50116	-165.26714	104.53773	31.521263	305.67255	-107.15791	-2.9587564	3.2080834	36.136707	-19.320343	-105.80225	9.280682	9.430828	374.0583076477051
10	-550.1224	189.82494	-211.50732	-790.1386	448.1517	159.08089	649.24	148.42018	802.6	1000.0	39999	71.23913	27.391066	237.72433	-178.25546	71.23775	27.390062	236.87589	-161.63759	-3.786411	2.741764	26.072786	-17.34134	-72.55275	6.1522655	6.1995997	423.876092672348
