Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-133.7696	166.91856	9.863194	-600.3022	-140.64888	67.71337	-33.12377	-249.93063	212.2	809.4	3999	5.1958156	6.2902246	35.98531	-27.929508	5.1942344	6.293347	36.581387	-28.061455	-2.6850686	2.752703	23.900806	-18.388369	-6.771568	0.52725595	0.52537584	56.237438917160034
2	-158.64154	198.9454	-7.6211457	-671.78204	-209.13626	223.18701	-24.863155	-656.0374	230.66667	381.4	7999	25.661638	10.479063	68.631546	-24.9171	25.662262	10.480153	68.300735	-25.736164	-0.35133484	3.3562691	26.06572	-14.9230995	-27.87282	1.50698	1.4846328	111.977210521698
3	-213.74724	238.39137	-16.797638	-919.1889	-48.49728	83.25265	36.063847	-286.1083	227.75	270.5	11999	47.87972	10.419726	101.514114	-13.258342	47.88027	10.417489	101.191826	-17.002913	0.26399928	3.646333	26.574547	-15.643976	-49.99043	3.158942	3.1785502	165.36447310447693
4	-347.4413	280.20572	-29.466528	-710.117	57.908405	115.10384	295.60358	-78.99559	543.6667	575.4	15999	50.603603	9.947057	98.88806	-14.201431	50.60417	9.944194	100.30571	-18.510307	-1.3724637	2.8017201	22.72213	-13.583351	-51.678288	3.1110668	3.1201634	227.096284866333
5	-165.59567	150.44444	-8.709948	-399.0656	394.62164	272.8607	745.70905	-90.341705	402.75	804.2	19999	44.963306	9.19162	90.63557	-24.767538	44.963085	9.192994	91.52335	-24.404432	-1.8956834	2.520609	21.97752	-15.483471	-45.85251	2.2617164	2.2534394	290.8660159111023
6	-115.45388	135.90756	1.9151771	-432.60663	263.51263	247.78401	752.1776	-31.143421	305.5	667.6	23999	39.0848	9.326707	86.28545	-27.73201	39.084156	9.331524	86.520744	-26.364918	-2.3084812	2.3043008	18.033606	-18.653149	-39.85007	2.0572233	2.0510411	353.85247898101807
7	-103.53176	94.11379	3.767842	-358.9641	765.51306	79.58157	862.5442	569.3331	391.91666	1000.0	27999	33.87525	9.870339	76.12495	-29.6527	33.874866	9.872311	75.34239	-30.560732	-2.4651396	2.1772242	15.498886	-15.885675	-34.572357	1.958252	1.9406356	421.8496263027191
8	-60.083977	72.61517	-0.04266086	-232.03975	632.0182	196.89943	841.6563	238.52112	337.3	1000.0	31999	29.95046	9.844905	70.0547	-31.56348	29.949684	9.846784	70.04869	-33.383816	-2.5424984	2.109102	16.148558	-14.747333	-30.610088	1.8241796	1.8119723	489.849396944046
9	-136.40378	139.06754	-25.743675	-493.70663	702.2988	71.90091	814.1992	565.6129	539.44446	1000.0	35999	27.150347	9.550249	66.3472	-36.522118	27.149603	9.551761	64.05213	-31.12635	-2.5926423	2.0655286	17.729084	-16.792358	-27.768011	1.7734897	1.7559993	557.0922198295593
10	-146.2369	142.4936	-0.14556755	-444.35596	677.55536	165.74683	907.60645	429.35052	572.4286	1000.0	39999	25.051676	9.723338	62.14125	-33.255623	25.05053	9.726141	62.06657	-30.167238	-2.5317998	2.0412188	14.797836	-15.3390665	-25.636538	1.9467632	1.9498272	624.3917636871338
11	-95.043785	157.76178	103.24029	-329.7978	779.90393	96.83797	924.7176	646.5147	623.5	1000.0	43999	23.286192	9.802997	64.420296	-36.95185	23.286003	9.80337	65.71958	-31.772966	-2.4799461	2.04316	17.291912	-16.737003	-23.86432	1.9015594	1.8893079	691.9900777339935
12	-82.20423	62.4287	-8.694677	-167.89209	713.99207	106.468765	862.25024	496.2896	715.0	1000.0	47999	22.176325	10.062853	68.614944	-34.819057	22.175585	10.065005	67.81308	-34.140835	-2.403132	2.0743415	18.040154	-14.100298	-22.745617	2.0313947	2.004154	760.0019261837006
13	-13.747658	52.61121	43.43298	-80.84065	742.9911	64.042816	838.08954	623.08154	801.4	1000.0	51999	21.955975	10.247182	71.28468	-33.952076	21.95561	10.249783	69.5838	-32.611763	-2.369682	2.075839	19.049961	-16.021608	-22.514402	1.9459723	1.9263422	829.356662273407
14	-8.509343	72.936935	84.85405	-132.26125	661.8871	134.48232	844.1706	442.218	646.7143	1000.0	55999	22.0666	10.290162	74.77464	-44.77008	22.066462	10.292228	72.427505	-35.12325	-2.4043765	2.0768254	18.245403	-15.718254	-22.603836	1.8895327	1.8784881	897.6367034912109
15	-80.5514	142.60228	78.93586	-305.4269	458.05377	257.60486	774.03625	103.80641	678.5	1000.0	59999	22.065737	10.43171	78.22169	-30.194647	22.06585	10.430509	74.91032	-33.0357	-2.4270658	2.076391	17.539124	-15.104879	-22.574762	1.9264706	1.9161773	965.1987488269806
16	-18.001133	83.69031	60.208176	-227.05354	716.9683	123.369156	865.11755	439.8938	487.5	1000.0	63999	22.101242	10.360683	69.61119	-34.218403	22.10089	10.363727	69.12719	-30.165535	-2.4415724	2.0698285	19.300493	-14.484358	-22.587765	2.0012758	1.9823819	1033.4264299869537
17	-15.688201	87.06607	68.12641	-164.72592	380.69315	239.4707	721.2963	20.56941	617.0	903.8	67999	21.720592	10.431115	69.835236	-33.356647	21.720072	10.433842	68.81175	-30.48773	-2.480317	2.0405116	18.191921	-15.148139	-22.169098	2.010859	1.9915841	1099.6276519298553
18	-44.23724	119.86078	86.59932	-265.1383	607.4704	112.14742	828.548	413.55	744.5	1000.0	71999	21.434734	10.642205	66.1411	-33.83475	21.433945	10.644245	64.87802	-34.38574	-2.5193605	2.0449538	17.745369	-15.162155	-21.885075	1.9616721	1.9474181	1166.9831013679504
19	56.654785	35.02719	124.97897	26.65033	692.1318	127.58101	812.3803	359.67245	712.6	1000.0	75999	21.37844	10.863989	63.468388	-30.931646	21.378098	10.866734	64.223404	-33.34563	-2.547287	2.0322213	14.372603	-14.80672	-21.805916	1.9599261	1.9318331	1233.205406665802
20	-25.931982	100.07357	89.12817	-186.50018	637.475	134.54256	830.5608	360.79034	903.75	1000.0	79999	21.39963	11.033551	62.239655	-35.813004	21.399567	11.034343	62.255714	-34.3843	-2.5853732	2.0156476	13.586955	-15.228117	-21.819818	1.9219265	1.9234998	1299.922720193863
21	16.655924	77.20493	121.271545	-76.04937	690.9759	141.2481	897.1004	465.69028	861.0	1000.0	83999	21.142485	11.60767	63.355183	-32.016846	21.141922	11.605878	63.066742	-33.444016	-2.5642457	2.0054083	18.244287	-14.517871	-21.554108	1.9293379	1.9516948	1366.2180767059326
22	-36.05302	70.90631	60.19856	-177.4767	571.3899	234.36142	792.4829	-5.44816	693.5	901.4	87999	21.170948	12.175845	62.31193	-30.191101	21.169853	12.174682	64.053925	-40.7437	-2.5888379	1.991948	15.9186535	-14.394228	-21.573273	1.9302367	1.9527771	1430.9821877479553
23	30.646023	60.115532	141.90556	-54.03746	566.07184	109.745094	707.4518	386.8342	535.625	1000.0	91999	20.923744	12.6132	60.163296	-33.57228	20.923004	12.61255	60.649048	-34.007927	-2.5997493	1.9814644	18.754902	-16.717426	-21.309011	1.9626138	1.9923612	1497.5283646583557
24	49.49104	35.199512	106.17821	-0.11735271	643.96075	162.12636	900.78143	397.74155	491.5	1000.0	95999	21.22668	12.9681225	60.733715	-33.091698	21.225985	12.967345	60.088524	-31.529549	-2.605455	1.9652611	17.720398	-15.506205	-21.609112	1.9193859	1.9421647	1563.6043210029602
25	90.58363	14.090713	118.02413	79.33844	563.0161	239.86896	853.53564	82.25363	737.8	1000.0	99999	21.780783	13.1586	59.88295	-29.851418	21.78011	13.156917	59.75282	-32.1784	-2.5806723	1.9659046	14.4724865	-13.82852	-22.16901	1.8491448	1.8816652	1630.3364329338074
26	64.54538	54.779587	125.95412	-14.431063	789.70044	79.72156	871.86096	619.2689	625.5714	1000.0	103999	22.157297	13.23322	61.907204	-32.5695	22.157173	13.2309065	60.329292	-30.392752	-2.6279054	1.9583629	18.205519	-14.80983	-22.536222	1.8235176	1.8480649	1697.4973106384277
27	80.667	24.083464	112.65041	48.725246	720.5929	102.103935	873.7695	583.80505	1000.0	1000.0	107999	22.34072	13.42231	62.396355	-29.813469	22.340185	13.420682	62.41182	-28.892065	-2.6128304	1.9466639	13.859596	-16.119768	-22.714392	1.8254371	1.8586116	1765.5531222820282
28	81.744545	41.796715	135.08025	38.61571	629.78937	178.09554	822.2694	146.18266	746.6	915.9	111999	22.620293	13.676032	61.154846	-30.207052	22.620806	13.6743965	62.485504	-28.145815	-2.6219034	1.9430351	13.851521	-15.942766	-23.001986	1.8369914	1.8458204	1832.6723463535309
29	-19.347559	103.15129	115.81591	-135.71448	601.3363	222.06873	923.59186	16.536306	1000.0	902.7	115999	23.32259	13.850327	64.38719	-29.25007	23.322937	13.849265	64.98139	-30.092876	-2.627336	1.9398082	14.685345	-14.566015	-23.694315	1.838264	1.8460584	1899.1802401542664
30	74.64972	68.9897	187.4491	-9.030246	540.403	149.67137	847.03345	358.7602	600.5714	1000.0	119999	23.89388	13.857432	65.90028	-35.454155	23.89417	13.856473	63.66774	-37.807728	-2.65965	1.9297447	13.69982	-14.83606	-24.26287	1.8114824	1.8254504	1969.139371395111
31	101.32738	43.27322	178.08122	44.133533	656.97546	59.504223	747.892	562.78436	652.6	1000.0	123999	24.096413	13.938354	65.87658	-30.999687	24.096228	13.936555	62.97323	-28.606428	-2.6168804	1.952138	12.914326	-15.103791	-24.46108	1.826458	1.850496	2038.418845653534
32	138.45804	40.052177	198.97878	90.31078	724.9056	73.663864	877.64813	627.01025	922.4	1000.0	127999	24.581928	13.854394	64.440765	-30.952559	24.581968	13.854239	63.810787	-29.626741	-2.6570947	1.936315	16.671495	-18.169744	-24.945148	1.7990737	1.805874	2107.254552602768
33	156.47743	68.71769	234.2653	22.606197	530.3369	129.91588	753.0173	347.25305	688.3333	1000.0	131999	25.086832	13.829983	65.38264	-32.38314	25.087372	13.828232	65.59441	-29.329102	-2.6423447	1.9397274	15.200247	-14.418137	-25.445742	1.8016418	1.8094317	2177.099009990692
34	157.00797	31.466894	209.67305	126.24168	529.6077	143.88899	707.0819	202.63808	852.25	1000.0	135999	25.682116	13.683102	65.942894	-29.149092	25.682207	13.6820965	64.7677	-24.977594	-2.5951216	1.9529938	12.950847	-14.858822	-26.045427	1.8206694	1.8352501	2247.583859205246
35	87.96012	79.9824	245.89993	16.051334	705.78564	49.936447	786.00757	595.2273	640.3333	1000.0	139999	26.458193	13.4052515	65.89709	-30.170076	26.45842	13.404776	67.198135	-24.43444	-2.6114168	1.9652498	15.307593	-16.155638	-26.82557	1.8231245	1.8245437	2317.7445397377014
36	167.60957	128.13028	306.5784	-31.715385	702.4056	108.72615	864.7476	500.74777	840.6	1000.0	143999	27.110535	13.1762905	65.450264	-27.634907	27.111063	13.174664	66.486404	-30.755049	-2.6319869	1.9614301	18.17319	-15.286932	-27.472895	1.836979	1.8487864	2386.937745332718
37	115.16914	53.437683	194.36377	43.641235	635.5631	157.2024	867.4476	437.59317	1000.0	1000.0	147999	27.856102	13.018409	71.91712	-27.801592	27.856335	13.017122	72.20577	-22.119415	-2.6385643	1.9743044	14.544158	-14.821387	-28.22673	1.837133	1.8410258	2454.909608364105
38	93.54336	42.40064	170.9959	57.46318	565.44293	100.709526	743.15295	394.39923	826.4	1000.0	151999	28.497135	12.8515625	69.2197	-27.4808	28.49816	12.849831	71.53413	-28.074375	-2.650695	1.9662594	12.834219	-16.194685	-28.861382	1.8493838	1.8451302	2522.257840156555
39	203.20828	96.58171	304.55807	81.508575	713.1441	137.61937	845.9039	433.65182	1000.0	1000.0	155999	28.960503	12.718345	70.21445	-29.464674	28.96123	12.717454	69.88126	-29.403774	-2.6446023	1.9629787	13.988636	-16.368198	-29.32812	1.852639	1.8448181	2589.4375064373016
40	152.5605	81.032646	283.9482	31.234959	662.1744	96.72851	884.8354	523.1924	790.4	1000.0	159999	29.864332	12.443061	68.081085	-29.34669	29.86502	12.443353	67.64812	-26.89974	-2.657172	1.9567392	23.964352	-15.277536	-30.236338	1.858456	1.8470886	2657.6110479831696
