Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-168.13531	113.43199	-14.272974	-384.52667	-111.198524	69.115364	-29.916668	-255.16145	105.583336	55.9	3999	3.6745996	6.8402524	47.187405	-22.134619	3.6741617	6.837653	46.4128	-22.558334	-3.1944082	4.031543	23.942467	-19.30403	-6.4639683	0.79296273	0.80338967	40.08387088775635
2	-277.00888	329.54257	-30.69082	-1219.151	-558.5599	953.75415	-53.910233	-3369.5793	203.95	150.0	7999	47.46165	28.557232	158.70013	-17.234917	47.461525	28.559084	164.98454	-17.59298	5.346584	6.4593973	49.67067	-18.993673	-54.733418	5.3499527	5.226917	94.74752640724182
3	-375.0276	622.01227	-52.138206	-3217.3274	-206.09795	212.36288	-34.05695	-809.17505	149.33333	58.3	11999	246.0309	86.89566	470.36176	-88.44567	246.0325	86.86684	453.13562	-82.91615	19.06286	10.286178	128.22691	-12.683093	-264.65576	67.005875	67.33424	147.5052170753479
4	-321.74606	383.7101	-39.91782	-2228.9473	-362.878	472.0585	-21.124443	-1633.1763	120.03226	260.6	15999	334.6165	45.676483	490.99677	-172.38509	334.6208	45.57963	473.16788	-150.81114	8.426534	8.055316	99.26588	-14.968449	-340.59006	92.973526	94.54168	202.68439054489136
5	-482.84714	655.5944	-33.285915	-1706.1738	-443.316	426.99948	-31.822968	-1089.9368	277.30768	451.0	19999	278.94894	46.725033	428.7012	-182.328	278.94986	46.756435	420.14725	-185.58527	3.429128	5.6034575	59.60296	-16.368114	-282.4712	45.697876	44.080856	261.37185621261597
6	-366.69257	426.81213	-31.879429	-1376.9558	-264.41132	154.637	-67.38617	-534.89294	264.44446	454.8	23999	220.7763	41.806973	374.67426	-147.06042	220.77773	41.78358	374.44083	-194.95618	0.69592804	4.649958	53.57862	-18.960804	-223.0103	27.426605	28.024776	318.41352915763855
7	-264.76288	331.56464	-39.176666	-1131.0107	126.6602	159.94994	497.6987	-41.051144	206.29411	830.6	27999	164.46097	33.6501	292.99838	-100.67799	164.46065	33.639477	294.09677	-115.54084	-1.3913254	3.9456084	50.600266	-15.932383	-165.99826	19.031597	19.418026	380.99952840805054
8	-349.87006	250.73018	-85.17716	-1022.9584	285.0246	448.39203	723.3955	-392.85947	334.3846	1000.0	31999	118.44961	25.642826	220.15344	-97.15177	118.44963	25.636665	217.98572	-89.60237	-2.9253874	3.3346364	44.57697	-18.761122	-119.774345	9.982826	10.250166	443.352858543396
9	-360.55756	222.84737	-29.502108	-686.3257	523.9783	124.65572	716.8365	361.77206	507.75	1000.0	35999	83.12779	19.56466	159.3944	-68.93316	83.12779	19.55784	159.40123	-85.76998	-3.973955	2.7975729	31.61214	-19.390787	-84.430984	5.7475295	5.9538374	506.79125118255615
10	-389.67984	275.05475	-77.73842	-895.2164	643.3209	177.97176	858.46063	331.3506	523.5	1000.0	39999	60.11268	16.099024	128.63535	-49.991127	60.111916	16.097013	127.61136	-47.766376	-4.4222913	2.4797103	29.003033	-19.552324	-61.469078	4.223295	4.2945275	570.4214453697205
