Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
93	-10.331413	3.9145355	-5.4506054	-19.133017	-6.609296	1.4753654	-4.2527914	-8.767414	240.0	240.0	371999	-1.3020798	1.0879397	0.6800419	-6.2466087	1.2824218	0.006180398	1660.1324079036713
94	-8.282192	2.7188392	-5.655646	-17.32781	-8.408895	3.4032583	-4.3617535	-14.862466	240.0	240.0	375999	-1.2966611	1.0904746	0.79206455	-5.7991333	1.2778673	0.0063096113	1677.9032607078552
95	-8.822944	3.2864025	-5.193152	-18.824732	-7.178942	2.5466657	-4.321614	-12.571605	240.0	240.0	379999	-1.2951536	1.0956029	0.16963458	-5.712992	1.276321	0.006179889	1695.7473285198212
96	-8.625584	3.0582473	-5.0036535	-15.046842	-6.578349	2.5439801	-4.377918	-12.695922	240.0	240.0	383999	-1.2930686	1.1017795	0.28854752	-5.7869034	1.2744414	0.0060927127	1713.9009385108948
97	-7.3034797	1.4109577	-5.451567	-10.722883	-6.044419	1.3200499	-4.050778	-8.223234	240.0	240.0	387999	-1.2898791	1.1064019	0.10549021	-5.780496	1.2715414	0.0067953276	1731.700100183487
98	-8.540038	2.2832117	-5.3333077	-12.360693	-8.66181	3.3973207	-5.099135	-16.749262	240.0	240.0	391999	-1.2928983	1.1148717	0.3284278	-5.7818575	1.2745186	0.005283045	1749.4951786994934
99	-7.586834	1.5338773	-5.145254	-10.16375	-7.2133913	2.733661	-4.519568	-12.376793	240.0	240.0	395999	-1.2771814	1.1105903	0.17463255	-5.9255586	1.258134	0.0064339833	1767.7937695980072
100	-7.6476655	1.2102073	-5.6235414	-9.96943	-6.7755065	1.770052	-3.922308	-9.576592	240.0	240.0	399999	-1.2587107	1.0935946	0.77793574	-6.147862	1.239618	0.005906943	1785.9007241725922
101	-8.311241	2.7674825	-5.5776477	-16.366266	-7.7520194	2.8748085	-5.4238863	-15.714889	240.0	240.0	403999	-1.2396907	1.0867755	1.7834644	-6.158295	1.2203437	0.005454324	1803.681586265564
102	-8.920845	3.0151868	-5.703184	-16.381279	-5.967096	1.4637237	-3.7169156	-8.723246	240.0	240.0	407999	-1.2324494	1.0850142	2.038894	-6.045124	1.2135	0.0049558994	1822.1408207416534
103	-9.469109	2.9486728	-5.369634	-14.263084	-7.6027403	2.3014512	-4.4692802	-10.36568	240.0	240.0	411999	-1.2259318	1.0899506	1.4985926	-6.7264338	1.2074575	0.0053256885	1839.5854091644287
104	-9.012261	3.0175333	-5.822042	-16.339376	-9.858359	3.534266	-4.74012	-16.727861	240.0	240.0	415999	-1.22597	1.0870335	0.70803213	-5.9025617	1.2075342	0.006082185	1857.4698450565338
105	-9.16895	2.7934198	-5.38155	-17.257095	-7.5642943	3.0545785	-4.249268	-15.056057	240.0	240.0	419999	-1.2235261	1.0877278	0.21825457	-6.419154	1.2048986	0.0056858864	1875.7761297225952
