Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
20	-86.34594	44.42239	-4.095008	-173.29625	127.6544	29.817379	167.54953	93.840294	149.07408	200.0	79999	3.2098274	6.52758	43.712856	-31.51266	3.2088075	6.527689	42.206894	-30.654516	-5.8276668	1.9297295	9.825317	-17.520786	-4.054628	1.8341656	1.8345656	535.0812697410583
21	-100.10516	64.615875	16.896513	-201.68959	119.15147	28.591974	155.07729	53.366417	162.0	200.0	83999	3.4376237	6.439346	40.433125	-31.084402	3.4380753	6.440782	38.946243	-30.919565	-5.827682	1.9234626	11.954523	-18.06533	-4.2790246	1.8602213	1.8535479	562.7745814323425
22	-89.91898	49.654648	7.40791	-184.69672	129.11192	32.346287	174.05952	67.254395	156.36	200.0	87999	3.5526576	6.3954144	40.371235	-31.262836	3.551627	6.395676	44.111324	-30.442268	-5.8434744	1.8960447	10.404663	-18.025965	-4.390047	1.8859212	1.8842398	590.2488379478455
23	-83.28957	50.47082	24.357536	-210.06534	146.00027	17.377687	172.88289	109.134476	164.33333	200.0	91999	3.6579776	6.366866	40.00666	-29.35036	3.6569643	6.3688455	38.1252	-29.993076	-5.8232675	1.8878198	10.478523	-16.876827	-4.477783	1.9075588	1.9010026	617.7394165992737
24	-69.8764	41.225754	-3.8463323	-142.78102	143.35307	25.477066	177.0152	94.40896	162.88	200.0	95999	3.7813714	6.387355	37.553062	-28.781328	3.7800837	6.389425	38.421703	-28.949974	-5.8145556	1.8874902	7.9355936	-20.19564	-4.6055403	1.9037158	1.8990266	645.1971154212952
25	-96.59113	46.984783	-12.051219	-201.1416	136.9818	21.136002	169.35448	96.0111	189.90475	200.0	99999	4.123798	6.4671073	38.874874	-28.205713	4.1230254	6.4666047	39.787987	-30.321457	-5.82891	1.8775393	9.373945	-20.551535	-4.9473486	1.9310881	1.9301865	672.7527458667755
26	-62.880066	34.627823	-11.073088	-143.81493	139.99039	32.20958	180.8343	69.343254	170.45833	200.0	103999	4.3525124	6.5931854	40.28262	-29.703571	4.353411	6.594935	38.595314	-30.158522	-5.809417	1.8778174	7.861874	-20.779224	-5.166812	1.947151	1.9435611	700.2628440856934
27	-57.94177	40.521786	8.821029	-129.95085	116.46007	36.370857	160.23541	29.055138	165.16667	200.0	107999	4.7088604	6.707947	40.441147	-30.92312	4.7078805	6.70999	38.16636	-28.22707	-5.797122	1.8701091	8.874666	-17.554235	-5.5265102	1.9596722	1.9488128	727.5062744617462
28	-67.02897	54.966454	11.3711815	-200.31776	125.6047	37.166454	194.6199	52.279346	147.25926	200.0	111999	5.1328664	6.8578157	39.245728	-29.254759	5.1328506	6.859394	37.723766	-29.692705	-5.8026886	1.8573235	15.921442	-17.891624	-5.9470806	2.0041583	1.9961603	754.5439274311066
29	-60.765232	47.101665	14.644446	-167.35654	141.47862	29.664215	187.69435	78.85351	149.38461	200.0	115999	5.41218	6.9794164	37.066437	-30.433949	5.411303	6.979525	38.728397	-29.20122	-5.7986646	1.8608121	11.175872	-17.542728	-6.222616	2.0256078	2.0334065	781.6755042076111
30	-53.03297	34.238743	5.4926844	-116.742355	126.93856	16.548231	154.42784	102.85563	162.88	200.0	119999	5.759945	7.1135793	36.73207	-30.008219	5.760057	7.114442	37.05279	-28.342539	-5.772455	1.8511573	7.412647	-18.47698	-6.576049	2.0269878	2.0194914	809.6684372425079
