Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
21	73.72006	78.04782	164.10817	-56.217484	684.50793	233.99591	881.3088	-0.018845582	755.1667	901.2	83999	20.005726	12.227952	52.70206	-33.959557	20.004251	12.226926	51.542896	-35.84046	-2.3558066	2.0526974	18.331373	-15.473902	-20.396742	1.685791	1.7112126	696.5285069942474
22	86.16664	36.347477	138.9707	24.952063	669.96106	211.34702	924.21985	83.25173	847.4	911.7	87999	20.67951	12.547665	51.99732	-36.476807	20.678518	12.54864	53.511574	-37.75479	-2.3919744	2.02965	14.985519	-13.755838	-21.065956	1.6615798	1.6774846	730.9050631523132
23	9.832594	104.130806	148.8005	-166.23582	647.2609	178.37776	868.18585	302.94534	666.2	1000.0	91999	21.053837	12.814994	51.893826	-39.126545	21.05247	12.815196	52.864864	-37.219357	-2.4075277	2.0237906	17.46633	-17.818275	-21.428307	1.6776202	1.6953418	765.5857751369476
24	85.16557	41.24375	168.77864	50.667732	640.3568	223.13759	806.8666	1.7597479	522.5	901.5	95999	21.416817	13.238633	53.011253	-40.521065	21.41593	13.2388	53.680504	-39.14977	-2.4061573	2.0070179	16.047585	-16.539736	-21.780628	1.7069886	1.7276328	799.8168489933014
25	100.54636	63.07415	182.30058	-10.312683	627.0226	167.97554	871.1782	354.83905	663.5	1000.0	99999	21.917677	13.454875	54.82106	-38.085335	21.916346	13.455956	53.781685	-37.067825	-2.4152234	2.001967	15.840803	-14.675023	-22.285965	1.7073346	1.7291656	834.9771926403046
26	121.65612	51.066307	185.62228	44.92062	671.592	201.85405	906.1827	255.23582	1000.0	1000.0	103999	22.888994	13.588899	54.167408	-38.308315	22.888498	13.586586	55.151188	-37.199818	-2.4165554	2.017866	16.549181	-14.616905	-23.256905	1.6784027	1.7005055	870.2913160324097
27	72.36086	123.63171	193.39702	-152.75945	704.0871	123.23892	876.3814	472.31088	845.4	1000.0	107999	23.41669	13.754885	55.484867	-36.55182	23.416098	13.754655	55.05692	-35.117386	-2.4221618	2.0103297	14.633805	-15.966405	-23.782253	1.699024	1.7261597	905.9469299316406
28	163.4292	87.96512	245.49794	18.399883	587.42755	163.91096	851.8207	263.23944	863.8	1000.0	111999	24.19205	13.856012	55.39423	-33.25835	24.191452	13.8551445	55.966133	-31.261045	-2.4139051	2.0255458	16.708738	-15.444054	-24.554523	1.6725531	1.6906133	941.1464204788208
29	40.627567	91.09077	181.75128	-42.32087	751.172	121.71885	906.09406	517.83276	903.0	1000.0	115999	24.875475	13.99914	57.074318	-48.914433	24.87531	13.997836	56.383175	-49.11148	-2.4499412	2.0134962	16.967531	-14.6092205	-25.238586	1.6635675	1.6876992	976.429610490799
30	137.2025	76.43446	203.195	-25.336704	738.6253	168.34355	896.45984	448.44092	661.0	1000.0	119999	25.130766	14.421497	57.487137	-56.4619	25.130377	14.421523	57.09181	-55.57003	-2.4985116	1.9959854	15.916523	-14.65044	-25.480299	1.7164819	1.7338076	1012.326221704483
31	112.6111	66.80767	192.4635	7.249769	662.13135	257.85117	942.81305	8.812608	585.2857	901.6	123999	25.831923	14.54524	58.773582	-37.22454	25.831528	14.543924	57.744896	-40.570854	-2.4924452	1.9977951	18.060942	-16.134743	-26.183153	1.6885206	1.7095684	1046.8689603805542
32	81.81755	80.65099	178.3674	-38.221493	686.00714	239.64249	877.4846	11.0521965	824.6	901.9	127999	26.36143	14.503519	59.284687	-40.33764	26.36078	14.5035305	58.499195	-38.655445	-2.5028393	1.9905115	15.039821	-16.470358	-26.708004	1.7120277	1.7251554	1081.2830266952515
33	168.60226	25.007177	199.02399	132.18785	644.6532	235.17682	892.58575	44.254913	831.0	905.5	131999	26.889618	14.626284	59.620453	-38.134865	26.889618	14.625145	61.20328	-38.875904	-2.524759	1.9975624	14.718397	-15.040627	-27.233269	1.7179873	1.7355852	1115.3239681720734
34	139.10059	76.27872	243.00685	-7.6564293	849.3887	63.89533	947.64606	746.0355	658.8333	1000.0	135999	27.44546	14.636062	60.18909	-40.025883	27.445068	14.636179	59.781178	-43.60904	-2.5216267	1.9993924	15.875177	-14.895974	-27.787	1.7244014	1.7413718	1150.7013988494873
35	106.5697	57.6138	206.70006	9.841022	692.5907	241.47382	918.5403	25.338337	453.375	902.7	139999	27.986843	14.620392	61.149338	-32.51595	27.98628	14.620042	60.27115	-33.67341	-2.5169208	1.9900657	15.287247	-15.425374	-28.330942	1.7406205	1.7615429	1184.5280721187592
36	152.40637	60.43281	207.68423	42.2484	834.22644	98.861496	952.446	602.8838	814.4	1000.0	143999	28.69523	14.557703	63.821022	-35.66812	28.695103	14.557391	63.225918	-36.972157	-2.5122926	1.9914811	17.099323	-16.76706	-29.037666	1.7755694	1.7810876	1220.1668810844421
