Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
73	-9.2335615	2.3927252	-4.5781283	-14.382864	-5.8507257	2.6390228	-2.5752935	-9.696524	15.0	15.0	291999	-1.9326177	1.8107917	3.2695122	-14.265373	1.6456257	0.08211689	435.76178312301636
74	-9.4001875	2.3587651	-3.7173984	-15.837359	-5.2335806	1.6317089	-3.3567278	-8.424032	15.0	15.0	295999	-1.9357753	1.7985834	1.4688224	-13.678048	1.6483606	0.07972674	441.75709223747253
75	-9.178394	2.207073	-4.754103	-14.298263	-5.6890993	1.9245963	-3.054685	-9.259414	15.0	15.0	299999	-1.9346453	1.7971135	1.4039325	-13.489849	1.6482908	0.080855146	447.6875681877136
76	-9.390201	2.377217	-3.839836	-15.133926	-5.868268	2.760112	-1.7241347	-10.281484	15.0	15.0	303999	-1.9230103	1.7996378	1.7313259	-14.186897	1.6374102	0.078753375	453.6320230960846
77	-9.146943	2.4404058	-3.7086048	-14.771738	-5.6033115	2.0424788	-3.2679389	-9.043664	15.0	15.0	307999	-1.9157721	1.7930809	2.8246226	-13.682116	1.6325572	0.07909619	459.5811598300934
78	-9.219994	2.3558486	-4.480995	-18.090788	-6.524639	2.0144675	-3.8401551	-9.6764345	15.0	15.0	311999	-1.9190695	1.7887471	4.2271986	-13.915333	1.636859	0.07796152	465.45002460479736
79	-9.580811	2.3969848	-4.311144	-15.401612	-5.2290916	2.4815934	-1.8925092	-9.289353	15.0	15.0	315999	-1.9175767	1.7784219	1.6594323	-12.996349	1.6381036	0.07841655	471.2776184082031
80	-9.3848295	2.274447	-4.8065724	-16.338911	-6.008433	1.7006929	-3.364873	-8.589742	15.0	15.0	319999	-1.9331625	1.78759	1.2677257	-13.524576	1.652077	0.07967471	477.43913102149963
81	-9.185947	2.24419	-4.339429	-14.796392	-7.040516	2.224548	-3.3738108	-10.112627	15.0	15.0	323999	-1.9480264	1.7885422	1.7134843	-13.733997	1.670803	0.081721514	483.34383749961853
82	-9.49649	2.4387522	-4.4685373	-14.835202	-5.1441793	2.2977266	-1.9293238	-9.446901	15.0	15.0	327999	-1.9710255	1.7807999	1.3706445	-13.46054	1.6964904	0.082993925	489.21988677978516
83	-9.459074	2.4077973	-4.0816145	-16.237413	-6.026636	2.8901937	-1.9272158	-9.751246	15.0	15.0	331999	-1.9401566	1.7715077	2.2051342	-13.728008	1.6644431	0.08121726	495.0372371673584
84	-9.288757	2.3232517	-3.9462423	-15.401	-5.7794824	2.1222668	-3.1991825	-9.208924	15.0	15.0	335999	-1.9416181	1.7777618	1.5583509	-13.215209	1.6650188	0.080167726	501.0348355770111
85	-9.223108	2.424019	-2.8792048	-15.003671	-5.7386546	2.6770859	-2.3256729	-9.353528	15.0	15.0	339999	-1.9571937	1.7689942	2.7229092	-13.177856	1.6847304	0.08429534	507.0957546234131
86	-9.348667	2.293014	-4.685821	-14.711574	-4.7977934	3.0000627	-1.7070603	-10.222456	15.0	15.0	343999	-1.9421818	1.7739869	1.2446287	-14.1431055	1.6664147	0.079744324	513.2854611873627
87	-9.590455	2.2607882	-4.764233	-14.895136	-7.2274942	1.9520783	-3.975771	-9.440929	15.0	15.0	347999	-1.9186614	1.7668917	1.5603569	-13.923763	1.6437248	0.07859584	519.4508311748505
