Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-120.94924	170.42014	-10.439479	-636.75714	-53.818916	140.70866	155.03168	-309.53568	172.05263	912.1	3999	3.5068505	4.8139324	22.930374	-50.544655	3.5068588	4.815438	22.916447	-50.490288	-3.6546004	2.068739	17.42243	-13.255618	-4.840209	0.3682359	0.3622794	31.20062804222107
2	-195.81372	214.12859	-1.4958879	-573.07227	106.411766	148.94974	406.68448	-146.43555	335.0	842.0	7999	14.694178	6.6269917	50.64668	-46.66303	14.693836	6.629255	50.888348	-46.21782	-2.407432	2.4315088	16.391243	-16.905243	-16.21442	0.71096295	0.69831324	64.59774780273438
3	-225.37564	165.96269	-28.965298	-532.3488	474.46802	272.46768	832.0745	-47.979744	319.9	928.1	11999	26.389343	7.0579834	68.335	-34.07619	26.39031	7.0577054	64.34854	-34.936565	-2.0313122	2.566415	16.960026	-14.523457	-27.82981	1.2858659	1.2527509	99.29886841773987
4	-135.52992	119.56875	13.257248	-474.16925	537.055	191.76068	879.8623	278.9092	242.8421	1000.0	15999	30.029037	8.006618	77.59766	-32.813866	30.029272	8.01147	74.9736	-38.592426	-2.4914055	2.2356243	16.787504	-14.521149	-30.946327	1.7693696	1.7169814	135.8226933479309
5	-128.99733	126.51287	-10.584915	-453.94214	451.8062	260.1893	730.29895	-33.268173	246.21428	908.9	19999	28.342543	10.047347	83.48883	-34.43542	28.34251	10.053239	79.7732	-33.078457	-2.1859875	2.241202	18.35225	-14.992863	-29.152925	1.971646	1.9047642	169.91933178901672
6	-166.30537	187.86159	-37.086464	-640.0356	681.71625	51.513134	750.8101	592.4554	591.375	1000.0	23999	26.349945	11.798031	78.27402	-49.02493	26.349825	11.805465	75.57973	-55.580513	-2.0360188	2.2304199	18.235693	-17.019878	-27.057812	1.9562491	1.8755769	205.07808470726013
7	-112.06416	131.16583	-11.616431	-463.04855	508.3156	118.77955	753.0305	306.0336	426.22223	1000.0	27999	25.00797	12.064044	78.88376	-50.977745	25.00752	12.070292	76.90553	-51.409966	-2.0892034	2.1848378	17.291775	-15.395302	-25.641134	1.9397743	1.8840523	240.56450200080872
8	-122.129616	48.145203	-40.167725	-172.8136	645.5103	76.77147	744.5348	501.87448	814.4	1000.0	31999	23.140293	12.119138	78.41726	-49.849167	23.140612	12.123304	74.15315	-47.33178	-2.0967302	2.1612396	16.090649	-15.245188	-23.721977	1.8301222	1.7697549	275.5455939769745
9	-75.95087	123.95138	61.02934	-229.19571	688.56177	62.9023	783.3413	570.49695	821.75	1000.0	35999	21.977833	12.117055	78.37611	-42.684364	21.977755	12.120324	75.16498	-46.20622	-2.1224055	2.121305	18.036552	-14.1227455	-22.510065	1.7374074	1.697694	310.61567735671997
10	-138.15953	141.14777	10.362174	-405.8492	561.94727	120.26099	753.1161	415.6675	751.6667	1000.0	39999	21.10251	11.817481	69.798584	-48.79879	21.10229	11.820582	67.913635	-44.578865	-2.1336596	2.0921009	14.37808	-14.915237	-21.60703	1.7665935	1.7288204	346.77212023735046
