Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
29	-12.509555	5.96946	-5.0417953	-30.088137	-8.740923	2.9169726	-4.59504	-15.475523	120.0	120.0	115999	-1.4609222	1.3441104	1.8155425	-8.297586	1.4006734	0.01709638	395.6184697151184
30	-9.934278	3.4158127	-4.601871	-21.492863	-8.9046135	3.305332	-4.7981024	-13.19137	120.0	120.0	119999	-1.4500436	1.3842518	1.9759512	-8.479864	1.3931078	0.019980328	409.48687744140625
31	-10.041294	4.0123086	-4.993204	-24.723654	-8.626845	6.0966654	-2.8480666	-22.050814	120.0	120.0	123999	-1.4349611	1.3492353	4.0683703	-8.400853	1.3733122	0.019713484	423.22030210494995
32	-10.085535	5.1848984	-4.4663644	-24.993795	-12.275894	7.346235	-5.0295525	-25.113567	120.0	120.0	127999	-1.4444387	1.3199177	2.3347707	-9.248563	1.389336	0.017786667	436.83774971961975
33	-8.111613	2.8255036	-2.9577873	-16.504786	-6.995762	2.1369886	-3.306896	-10.808691	120.0	120.0	131999	-1.511256	1.3631301	0.8974466	-8.414199	1.4593166	0.018523065	450.57420659065247
34	-8.509132	1.8515452	-5.294944	-12.9266815	-8.045895	2.5475042	-4.33592	-12.604137	120.0	120.0	135999	-1.5132114	1.3403215	0.40248984	-8.434399	1.4600542	0.018331746	464.19212079048157
35	-8.657443	2.403892	-4.053736	-13.762368	-8.610033	1.9672229	-4.111024	-11.48569	120.0	120.0	139999	-1.4929248	1.3185031	0.602165	-8.647433	1.4395897	0.016865086	477.98584055900574
36	-9.222099	2.6668742	-5.478701	-16.65289	-8.4510145	5.87017	-3.3977578	-24.049934	120.0	120.0	143999	-1.4877071	1.3180983	0.43219495	-8.7309	1.437524	0.016264388	491.5964107513428
37	-9.141434	2.477528	-5.033745	-15.376943	-7.8381014	2.0142343	-4.679757	-11.12421	120.0	120.0	147999	-1.5151931	1.3668045	0.71639884	-8.850756	1.4666638	0.017505711	505.3625566959381
38	-8.474258	2.08071	-4.084641	-12.967522	-6.1617656	2.3012905	-3.1833334	-11.886347	120.0	120.0	151999	-1.5033829	1.3789053	1.3226274	-8.163427	1.4543898	0.017834991	519.1064009666443
39	-8.913188	2.0242813	-5.487249	-13.553522	-7.6316323	1.7635994	-4.529843	-9.970981	120.0	120.0	155999	-1.4756145	1.3717916	1.9229006	-8.362341	1.424187	0.016739482	532.7259860038757
40	-8.803843	3.568715	-4.1899676	-25.433191	-6.087656	2.0949633	-3.095503	-10.728778	120.0	120.0	159999	-1.4407011	1.3329102	1.7339442	-7.9122133	1.3923813	0.018456265	546.7367594242096
41	-9.405064	3.7857451	-5.5762873	-22.10269	-6.4247465	2.2536263	-2.1409273	-9.539246	120.0	120.0	163999	-1.4517269	1.3515091	1.0258589	-8.015231	1.4042748	0.016380427	560.3072674274445
42	-7.8025055	1.536163	-5.4284954	-11.234115	-6.6079316	1.6053804	-3.7962565	-8.267834	120.0	120.0	167999	-1.4662246	1.3460332	0.41725564	-7.9633093	1.4197428	0.01661515	574.0297348499298
43	-8.56032	2.166234	-5.0087166	-14.587916	-6.5459876	2.8366518	-2.2602284	-12.845032	120.0	120.0	171999	-1.4524835	1.3170254	0.6727296	-7.9903717	1.406168	0.015836138	587.8032307624817
44	-8.004885	2.025907	-4.510873	-13.289495	-6.8974867	1.7121336	-4.466827	-9.575964	120.0	120.0	175999	-1.4506699	1.3201182	0.41513777	-8.054505	1.4044334	0.015807789	601.3831088542938
45	-8.181081	2.047227	-4.968423	-13.1025915	-6.03782	1.6567398	-4.1614723	-9.58933	120.0	120.0	179999	-1.437524	1.3098127	1.5012599	-8.371422	1.3915132	0.015888238	615.2035455703735
46	-8.021174	3.147444	-3.3251028	-20.4636	-9.040336	3.1487904	-4.484472	-15.517085	120.0	120.0	183999	-1.4004818	1.3284659	2.3968592	-8.315542	1.3512578	0.015028757	629.1242220401764
47	-8.627929	2.3642092	-4.2504907	-14.171604	-6.814601	2.0382905	-4.296351	-10.024517	120.0	120.0	187999	-1.2991747	1.3744246	1.7538658	-8.230528	1.2501339	0.01506412	642.7045524120331
48	-8.985853	2.8710518	-4.7384963	-19.012062	-6.004515	1.855622	-3.2649927	-10.2867565	120.0	120.0	191999	-1.2596081	1.3490591	1.5336112	-8.528393	1.2136425	0.014688145	656.3301928043365
49	-9.227043	3.6477208	-4.5295954	-23.211428	-6.377379	2.2173593	-2.560052	-10.166805	120.0	120.0	195999	-1.2706786	1.3265412	1.4060252	-9.201426	1.2242143	0.0145483855	670.1451451778412
50	-8.148524	2.3224773	-4.293829	-13.448642	-7.049754	1.8082334	-5.1744485	-11.519406	120.0	120.0	199999	-1.2630153	1.2957286	0.979988	-10.35777	1.2174978	0.012689499	683.846839427948
51	-7.9602113	2.3281512	-4.4021335	-16.880495	-6.0550175	2.4472907	-2.0059218	-9.745782	120.0	120.0	203999	-1.2988791	1.2996505	1.2565857	-8.472291	1.256732	0.014011709	697.5294241905212
52	-7.5838337	2.5028555	-4.7352715	-13.030038	-6.346973	3.5971444	-2.5368505	-12.946873	120.0	120.0	207999	-1.3147552	1.3015952	1.0393251	-8.612659	1.2709556	0.01419573	711.3713552951813
53	-8.47725	4.3382716	-4.125735	-22.380812	-7.887905	5.093873	-3.7500956	-22.030165	120.0	120.0	211999	-1.3085395	1.2680355	0.49037755	-8.752619	1.2661508	0.013314606	724.9867823123932
54	-7.9696307	3.2479424	-4.518984	-22.326443	-6.5820174	1.1535196	-4.476465	-8.763544	120.0	120.0	215999	-1.3421586	1.2815698	0.7756094	-8.374175	1.3013003	0.013067913	738.6416137218475
55	-7.911834	2.0238664	-3.595906	-11.75396	-6.3370485	2.4450917	-1.7170867	-12.017695	120.0	120.0	219999	-1.3362242	1.2848363	0.82193196	-8.651264	1.293641	0.014019399	752.3769176006317
56	-7.6287	2.1869566	-4.1693115	-12.526993	-4.7835264	2.1994424	-2.6340175	-9.128931	120.0	120.0	223999	-1.3227576	1.2690423	0.64471936	-8.643994	1.281582	0.012908411	766.1638038158417
57	-8.029217	2.2887752	-3.5990927	-14.866604	-6.1536756	1.684673	-3.4777265	-10.005575	120.0	120.0	227999	-1.3342794	1.2803632	1.4554223	-8.5008	1.2943007	0.014677822	779.7603571414948
