Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-186.20699	291.71634	-6.6025457	-1266.4805	-204.38509	282.52618	-40.156597	-1034.037	138.67857	148.6	3999	4.576149	5.8538218	58.320255	-22.548952	4.57567	5.8497877	57.828068	-23.609488	-4.5249863	3.4050164	30.90173	-18.723984	-6.8974514	0.54140764	0.55841666	31.155028104782104
2	-148.09427	185.28914	-11.887423	-1128.9492	-104.302086	52.050064	-36.562843	-223.5418	99.097565	24.9	7999	38.744526	22.79274	136.2984	-18.603004	38.7459	22.795069	140.36185	-16.975983	3.3660216	6.390255	52.89708	-17.354254	-44.376526	5.072742	5.034448	74.35343551635742
3	-333.7088	626.90717	-22.256561	-2868.2102	-197.75998	165.88994	-67.26435	-634.5053	138.93103	72.4	11999	141.64877	45.428604	287.5555	-41.18664	141.64459	45.42858	299.1926	-44.19087	11.660286	8.207114	77.50382	-15.489233	-152.10457	26.268541	26.451597	121.85945439338684
4	-322.63452	505.47458	-21.971947	-2211.8264	-506.19165	501.96817	-41.42069	-1399.1372	137.44827	333.5	15999	171.21236	35.171474	291.0114	-66.93168	171.21114	35.16544	302.02896	-70.21101	4.081402	6.4470625	64.58957	-18.163658	-174.86494	31.113705	31.239687	177.21189641952515
5	-290.5408	403.7141	-16.661758	-1556.5088	-206.80606	245.61041	-11.7393465	-749.8269	177.27272	370.8	19999	130.87248	31.310368	238.07347	-63.80158	130.87402	31.31877	224.79475	-89.614265	0.45769915	4.7482944	47.751915	-19.923634	-133.05812	17.593815	17.245073	229.67107129096985
6	-395.0051	422.4182	-24.103165	-1166.8103	28.40318	196.01366	354.0852	-343.98334	333.08334	826.6	23999	91.36451	24.68103	172.97314	-81.13363	91.36597	24.676178	169.46654	-78.26874	-1.4935763	3.9995525	44.671562	-17.818699	-93.004944	10.455602	10.3891325	292.24832797050476
7	-357.1809	286.35782	-11.293871	-976.78766	278.4828	156.90466	489.09683	-12.805763	343.16666	901.4	27999	61.30697	19.045794	126.738205	-75.6869	61.3079	19.041086	126.64799	-66.90239	-2.755643	3.4929638	32.51955	-18.265326	-62.74932	6.1642056	6.158241	355.3588328361511
8	-268.68442	369.36218	-21.069115	-1512.903	321.60858	231.97809	756.9372	-91.68625	217.0	906.2	31999	39.511356	15.643655	96.499466	-52.733185	39.51066	15.64384	94.698166	-60.242245	-3.6577663	3.0347917	31.41973	-17.368607	-40.814667	4.4952297	4.509976	416.3022565841675
9	-541.23254	301.46667	-43.968784	-965.99365	305.37848	221.90723	611.20123	-21.803051	595.375	901.7	35999	23.571047	13.551736	73.70088	-50.172672	23.56875	13.553569	72.59431	-52.483074	-4.140486	2.7167697	24.547691	-18.691431	-24.801289	3.791809	3.7872267	476.5207736492157
10	-567.43396	191.12671	-219.87221	-772.56134	207.09917	321.04962	762.1566	-362.16138	842.0	909.9	39999	14.143269	12.781094	61.737232	-56.185383	14.141752	12.7842865	62.439053	-67.57208	-4.3257966	2.5748456	19.785963	-18.142042	-15.364496	3.257057	3.2289565	538.4546630382538
11	-372.0053	227.48296	-47.41348	-821.8126	344.39093	209.07593	552.25494	-9.815332	489.5	811.7	43999	8.795361	12.848409	53.350754	-68.301994	8.794557	12.848876	53.147972	-68.87484	-4.4847717	2.488006	25.833235	-18.680021	-9.988503	2.9628444	2.961322	596.9718239307404
12	-191.64825	170.27472	3.4064484	-537.15906	437.41	140.96272	666.2294	182.55234	295.07693	1000.0	47999	4.8490376	12.690986	45.675396	-64.20038	4.8477707	12.692119	45.5404	-67.5039	-4.5505443	2.4689357	21.01667	-19.326868	-5.9769735	2.9721065	2.9753525	659.8013122081757
13	-477.6819	283.47363	-2.4560006	-798.0394	60.68354	222.82643	500.89655	-176.82704	694.5	916.5	51999	2.0013595	12.308221	40.249252	-65.05707	2.0005991	12.308757	41.982525	-64.92257	-4.5925612	2.4320402	20.896996	-18.94466	-3.0919883	2.763336	2.7630556	720.8387546539307
14	-281.9983	270.83136	-24.349957	-753.5554	257.19882	206.56104	554.5852	4.6723547	338.08334	808.7	55999	0.059911825	12.222663	37.750587	-71.602325	0.05799394	12.222751	38.654884	-65.221214	-4.6596966	2.3782463	19.753796	-18.76223	-1.1032177	2.7610335	2.764137	781.1867480278015
15	-194.15256	124.64435	-31.691427	-444.03076	182.90433	225.9009	725.7295	-89.35843	284.7857	1000.0	59999	-1.6944875	12.675195	34.983665	-67.54304	-1.6959882	12.672492	34.822197	-67.434586	-4.6096954	2.3941867	20.544546	-18.09055	0.6959986	2.919489	2.9410558	845.4862720966339
16	-360.1587	171.47359	-46.96608	-560.5861	402.39783	237.91023	689.3089	-141.64592	545.4286	1000.0	63999	-3.2870724	13.141387	33.536167	-70.19856	-3.2902856	13.138769	34.807358	-68.24283	-4.542956	2.4024773	29.737083	-17.770296	2.3204713	3.00445	3.0339634	909.1677150726318
17	-328.8985	245.31308	-39.71899	-663.8263	47.400356	214.6795	470.99527	-300.29196	529.7143	806.7	67999	-3.858147	13.742097	33.810303	-74.15167	-3.8597212	13.739534	33.897232	-82.10831	-4.569275	2.3833425	21.124155	-17.115705	2.9201987	2.9156914	2.9589043	970.6890921592712
18	-208.11855	222.64441	-11.012005	-639.91797	304.30994	241.94298	770.2421	-15.007807	295.8	830.2	71999	-4.7166786	14.294275	33.791504	-79.07625	-4.718399	14.289955	34.807194	-78.58476	-4.5467987	2.378218	23.030693	-18.756424	3.8148534	2.9967735	3.0365782	1032.4769473075867
19	-158.42088	173.22955	0.9893176	-647.6133	218.38858	244.89114	702.1693	-289.46088	235.64706	1000.0	75999	-5.844353	15.020873	34.856735	-82.288994	-5.845957	15.017902	35.192665	-84.07307	-4.531126	2.3561287	20.095924	-18.158298	4.9839816	3.153709	3.183611	1097.538045167923
20	-242.40677	236.49693	-28.53474	-688.52826	271.51135	197.54642	666.8331	-6.288567	308.8	749.4	79999	-6.653275	15.47907	34.486034	-77.755264	-6.6545105	15.477821	35.10767	-76.6286	-4.577811	2.3653886	22.870583	-18.324064	5.8113766	3.154663	3.1798491	1158.1470174789429
21	-257.9502	277.09222	-3.8341084	-856.74414	389.02936	228.16743	709.7363	10.994815	414.58334	1000.0	83999	-7.28048	15.790872	34.67175	-76.5611	-7.2816133	15.789136	34.695816	-78.92815	-4.5245047	2.3704057	24.389137	-18.606197	6.4741583	3.2460458	3.2715194	1221.5157239437103
22	-158.57887	184.97635	-3.7940102	-733.74396	163.4393	261.16226	565.021	-324.02255	199.26315	806.9	87999	-8.087717	16.097525	34.544155	-74.11278	-8.088384	16.094444	35.336063	-78.627846	-4.5503964	2.340167	23.170406	-16.742695	7.3113613	3.3643422	3.3845835	1279.9843032360077
23	-181.78702	152.96375	-16.004562	-472.1475	525.35144	198.57178	806.2098	186.17487	262.0625	1000.0	91999	-9.1846285	16.584648	34.16395	-81.71025	-9.185725	16.5837	36.047012	-80.826164	-4.5644774	2.3390663	19.850142	-20.180447	8.437519	3.5326474	3.5351741	1343.4149038791656
24	-232.49644	233.58705	-1.2362496	-771.4656	354.52686	217.54735	725.68335	-2.4534407	364.27274	821.1	95999	-9.864379	17.078176	35.33406	-90.8134	-9.865735	17.075909	35.496502	-83.7214	-4.5609865	2.3451436	27.672976	-18.170523	9.125034	3.5294032	3.5478926	1403.271390914917
25	-148.1258	209.65024	-1.3628796	-946.18005	421.81732	139.78044	559.39636	51.77817	216.38889	910.7	99999	-10.508851	17.374508	35.053444	-78.61494	-10.511096	17.372274	36.442604	-78.37969	-4.5610523	2.3617308	23.166344	-18.969608	9.797312	3.6482515	3.6839604	1464.1460032463074
26	-291.99603	304.77618	-11.16761	-892.72394	298.15234	218.92093	612.6086	-58.14193	482.5	835.5	103999	-10.819652	17.70508	34.684082	-86.072075	-10.821627	17.700857	35.5094	-82.289665	-4.53564	2.3627129	33.8749	-17.978039	10.108021	3.6530058	3.7063088	1524.242369890213
27	-250.48901	235.23763	-15.745734	-664.5043	468.535	214.87175	688.0827	-52.37629	475.375	910.3	107999	-10.730647	17.988354	35.376442	-82.124535	-10.732178	17.985119	34.832745	-89.61258	-4.5494304	2.3736703	29.780602	-18.782307	10.026004	3.6927433	3.7208855	1586.2450394630432
28	-268.51105	223.12569	1.7052987	-620.68646	432.85898	336.92758	773.312	-302.03888	491.77777	901.6	111999	-10.667177	18.049753	34.544754	-82.8797	-10.668572	18.04731	35.420235	-82.55496	-4.5683055	2.3784509	23.39624	-17.97919	9.969418	3.6045935	3.6283834	1648.1950845718384
29	-180.9502	203.2194	6.7155523	-703.5552	480.9807	151.986	719.0119	229.44011	286.0	1000.0	115999	-10.66322	18.19833	36.2096	-92.002014	-10.664091	18.196812	35.40524	-89.34817	-4.6216063	2.3746514	26.554815	-18.969387	9.976211	3.6064286	3.6220438	1711.822772026062
30	-311.3981	189.2564	-23.26846	-520.915	445.33633	242.02547	704.25305	31.865465	567.1667	902.9	119999	-10.583104	18.449797	37.35736	-82.956245	-10.585237	18.44814	36.174423	-81.126945	-4.6442704	2.3456662	21.978666	-17.926413	9.898943	3.594818	3.624898	1774.2663762569427
31	-236.37576	226.02847	-41.092392	-599.4817	372.25665	326.86435	727.848	-200.64838	387.3	820.4	123999	-10.542985	18.602173	37.65253	-83.76585	-10.544148	18.599424	37.025383	-79.56414	-4.688949	2.334199	26.841393	-16.875074	9.858451	3.541434	3.5668795	1834.196661233902
32	-196.65123	167.63641	-6.730793	-474.89896	407.3906	225.17844	720.6761	-5.3300295	421.0	803.5	127999	-10.160736	19.233631	37.420025	-88.79467	-10.161851	19.23186	37.479362	-82.60829	-4.6947846	2.3202782	24.322853	-19.012508	9.491852	3.533877	3.5540557	1893.881774187088
33	-124.700165	148.09064	-11.955368	-503.05054	436.84027	257.79306	780.063	9.39833	254.5	806.0	131999	-10.012915	19.653889	37.28394	-82.806404	-10.013837	19.652243	37.21594	-81.5537	-4.7183137	2.3279846	24.694899	-18.58656	9.350766	3.5237417	3.5626976	1953.2861907482147
34	-308.32352	224.69788	-34.056732	-541.9022	639.2114	227.35516	814.4782	23.066673	618.0	904.6	135999	-9.908233	19.95285	36.91711	-86.59119	-9.908888	19.950628	38.425743	-82.902176	-4.7448473	2.3446243	30.412354	-19.178802	9.2460165	3.4562943	3.4826353	2014.020267009735
35	-225.60764	275.27493	-8.537795	-769.76965	267.15338	247.44237	682.94934	2.3518252	345.69232	648.9	139999	-9.806619	20.133265	37.0203	-81.3775	-9.807375	20.13119	42.510185	-77.804344	-4.7847767	2.3262672	24.956432	-17.344387	9.141432	3.4405265	3.4826097	2069.563056230545
36	-238.87091	229.6112	-16.264307	-748.57404	460.43866	192.32051	743.56213	12.665301	457.33334	905.0	143999	-9.391275	20.235844	37.925247	-81.79214	-9.39238	20.232983	37.115425	-76.19827	-4.80265	2.3259811	26.383078	-18.415974	8.72808	3.4274576	3.4727135	2130.475560426712
