Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
542	-9.713516	4.90011	-1.9137745	-17.53578	60.0	-2.7172477	2.9177177	0.0928376	-14.637456	2172000	-3.528595e-08	0.02734904	-0.00061300566	-0.014819816	-5.176087	0.015398949	0.15825	1.0	622.6392269134521
543	-10.424895	4.6696916	-1.9105182	-17.41401	60.0	-3.0360186	3.0369823	0.10613376	-14.556963	2176000	7.2479246e-08	0.02039115	0.0043670796	-0.007772428	-5.138131	0.020481082	0.25875	1.0	623.8250479698181
544	-10.913645	4.6481357	-1.8765459	-17.524815	60.0	-3.1568747	3.097623	0.13662362	-14.696512	2180000	5.3882598e-08	0.0508398	0.004524313	-0.03231628	-5.1423116	0.03376761	0.3275	1.0	624.9492428302765
545	-10.317436	5.002934	-1.8521671	-17.543411	60.0	-2.9402807	3.0175157	0.037846893	-14.525092	2184000	6.2942505e-08	0.040628687	-0.005427639	-0.019899037	-5.146769	0.004632731	0.1075	3.0	626.0202105045319
546	-10.735093	5.11065	-1.8590525	-17.632092	60.0	-3.131324	3.1356642	0.11897245	-14.52952	2188000	-8.773804e-08	0.01851274	-0.00301441	-0.0063516945	-5.136393	0.008062633	0.11525	1.0	627.0761184692383
547	-11.118711	4.9288454	-1.9363374	-17.968771	60.0	-3.2330737	3.1437163	0.017518967	-14.6259365	2192000	1.0967255e-08	0.019955078	-0.00090648455	-0.009393992	-5.1504273	0.0071225087	0.141	1.0	628.1266255378723
548	-10.316161	4.501558	-1.9996217	-17.375307	60.0	-2.973945	2.9716532	0.10075739	-14.587528	2196000	-5.6028366e-08	0.017246913	-0.0012055762	-0.0071735242	-5.1386504	0.017774887	0.19775	1.0	629.1704034805298
549	-10.694799	4.937113	-2.0207698	-17.866255	60.0	-3.0917532	3.0976312	0.3495316	-14.588358	2200000	1.2397766e-07	0.029748283	-0.008783662	-0.014786921	-5.1763296	0.020509979	0.2305	1.0	630.2230319976807
550	-10.245099	4.664166	-1.8119669	-17.448446	60.0	-3.0320172	3.0282233	0.026815206	-14.5721445	2204000	1.4996529e-07	0.021914111	0.004256316	-0.01161126	-5.153451	0.017408526	0.26075	1.0	631.7617466449738
551	-11.113917	4.7414045	-2.0123665	-17.77161	60.0	-3.210303	3.1224365	0.1236926	-14.536941	2208000	2.8133393e-08	0.020766316	0.0019130611	-0.008851833	-5.1569	0.020368217	0.30275	1.0	632.8386254310608
552	-10.334785	4.7376003	-1.855532	-17.662706	60.0	-3.0301774	3.0049794	0.27191833	-14.556272	2212000	-5.8889388e-08	0.02318709	-0.004173981	-0.0063777436	-5.164781	0.00592516	0.12125	1.0	633.8844728469849
553	-11.16443	4.3663	-1.7786394	-17.747902	60.0	-3.2738948	3.0772445	0.27033263	-14.478941	2216000	7.2479246e-08	0.020050395	-0.0064745876	-0.008458287	-5.1669273	0.014742535	0.17975	2.0	634.9783356189728
554	-10.40114	4.728014	-1.89043	-17.429998	60.0	-3.0741634	3.0112803	0.08426821	-14.620117	2220000	5.5789947e-08	0.020317085	-0.002436181	-0.00997454	-5.1635284	0.017168725	0.23875	2.0	636.0950963497162
555	-10.71029	4.775353	-1.858369	-17.54616	60.0	-3.0408597	3.1011326	0.29416475	-14.508778	2224000	9.202957e-08	0.017455572	-9.34329e-05	-0.0091377525	-5.197093	0.009325978	0.1015	1.0	637.1709945201874
556	-9.620818	5.0024595	-1.8916044	-17.578884	60.0	-2.7100317	2.9273953	0.057470888	-14.520152	2228000	-8.5353854e-08	0.022260262	-0.0036816024	-0.008097886	-5.160281	0.017417077	0.1845	1.0	638.2751572132111
557	-10.565763	4.575206	-1.8405781	-17.422354	60.0	-3.0719912	3.0124311	0.16728911	-14.496968	2232000	1.5735626e-08	0.02001359	-0.000692317	-0.008831938	-5.164416	0.01965695	0.23075	1.0	639.338591337204
558	-11.442488	4.315616	-2.0628242	-17.343155	60.0	-3.361805	3.1280663	0.25515774	-14.598743	2236000	8.1539156e-08	0.028979415	0.009194561	-0.010118414	-5.1729445	0.06859638	0.5015	1.0	640.4191153049469
559	-11.347605	4.4953084	-1.8815349	-18.295576	60.0	-3.2203305	3.1039634	0.06353903	-14.625902	2240000	1.9073486e-08	0.0443121	0.0049065733	-0.026659474	-5.2075324	0.019289711	0.26375	1.0	641.4875032901764
560	-11.750867	4.502692	-2.0123737	-17.802525	60.0	-3.4153008	3.2135224	0.10539991	-14.672759	2244000	-7.319451e-08	0.020257685	0.011614104	-0.0066325767	-5.1398025	0.03619313	0.36175	1.0	643.0319464206696
561	-9.797579	4.6858177	-1.8794762	-17.450182	60.0	-2.8117309	2.910484	0.1134679	-14.540158	2248000	0.0	0.0245321	0.0119273355	-0.011715801	-5.1756496	0.040836517	0.32275	1.0	644.1557152271271
562	-11.556212	3.9052606	-1.9227695	-17.405571	60.0	-3.350453	3.0891485	0.0949617	-14.537866	2252000	8.2492825e-08	0.022030255	0.007286783	-0.011421256	-5.192255	0.011530756	0.18225	1.0	645.2066230773926
563	-11.600998	3.8373852	-1.8342566	-17.61497	60.0	-3.3392477	3.042988	-0.010538638	-14.49819	2256000	5.0544738e-08	0.02074658	0.0020900762	-0.008242513	-5.1634192	0.022466522	0.27025	1.0	646.2851176261902
564	-11.069754	4.598986	-1.8663706	-17.471363	60.0	-3.2035284	3.1087298	0.054652095	-14.513181	2260000	4.768372e-10	0.015821703	0.0047458797	-0.0055948347	-5.2016454	0.029762423	0.339	1.0	647.3367743492126
565	-10.662787	4.9731326	-1.8035102	-18.189964	60.0	-2.9742231	3.0030415	0.1227414	-14.4665985	2264000	-1.487732e-07	0.033810258	-0.0015091512	-0.015075037	-5.191164	0.027876595	0.258	1.0	648.382523059845
566	-10.330747	4.865601	-1.7582568	-17.43538	60.0	-2.936774	3.0037923	0.20268804	-14.659528	2268000	8.440018e-08	0.026884817	-0.0007651887	-0.012895971	-5.176141	0.01670982	0.21125	1.0	649.4177072048187
567	-11.204152	3.79569	-2.1896868	-17.5514	60.0	-3.1783457	2.9954839	0.1751701	-14.561969	2272000	7.390976e-08	0.024585886	-0.0028366747	-0.010108007	-5.191144	0.009620975	0.13925	1.0	650.5044529438019
568	-11.038392	4.6602616	-2.186153	-17.727003	60.0	-3.1812024	3.078773	0.09669316	-14.567513	2276000	-1.4305115e-09	0.02012302	-0.0029167237	-0.007476948	-5.1750154	0.006252464	0.1755	1.0	651.5514624118805
569	-10.351868	4.804856	-1.7507282	-17.374777	60.0	-2.8897488	2.9743743	0.020778507	-14.555435	2280000	-7.009506e-08	0.024649719	0.0007763829	-0.00968876	-5.1534896	0.013780399	0.1675	1.0	652.6204602718353
570	-10.570254	4.251138	-1.7943285	-17.217464	60.0	-3.1083884	2.976179	0.1328795	-14.508546	2284000	-1.1825561e-07	0.01910496	0.0007148905	-0.008125096	-5.1924872	0.018872816	0.21175	1.0	654.17329454422
571	-10.091074	4.9748244	-1.9799063	-17.633389	60.0	-2.9033709	2.9937906	0.09396055	-14.582321	2288000	1.525879e-08	0.020892078	0.0042308676	-0.0076855123	-5.2318125	0.023494484	0.25925	1.0	655.3101208209991
572	-9.997473	4.815614	-1.8019404	-17.520576	60.0	-2.8996537	2.9846845	0.27705804	-14.470161	2292000	-7.921457e-08	0.01918033	0.011254506	-0.008841265	-5.2051907	0.034584586	0.36425	1.0	656.3335433006287
573	-11.455592	4.3030095	-1.7867163	-17.628647	60.0	-3.3314087	3.094021	0.11285758	-14.491299	2296000	5.2928925e-08	0.031472288	-0.0039529605	-0.018218523	-5.215195	0.021549266	0.24	1.0	657.427239894867
574	-11.537345	4.52807	-1.9730724	-17.64103	60.0	-3.428911	3.1669345	0.43288308	-14.6888895	2300000	-1.8119811e-08	0.02578849	-0.0039935913	-0.014073627	-5.234193	0.014620303	0.1805	1.0	658.5318932533264
575	-10.046357	5.097474	-1.8299277	-17.478334	60.0	-2.882705	2.9758534	0.2171812	-14.432255	2304000	-1.5306473e-07	0.023329316	0.002555976	-0.009483067	-5.2000575	0.025599843	0.26975	1.0	659.587899684906
576	-11.081838	4.4381866	-1.8467226	-17.077013	60.0	-3.19203	3.0826805	0.087833285	-14.402236	2308000	-3.33786e-08	0.025690358	-0.0016804613	-0.011235249	-5.20196	0.01581772	0.17975	2.0	660.7102751731873
577	-9.836152	4.613529	-1.9657578	-17.36612	60.0	-2.8510528	2.9170039	0.06890547	-14.372108	2312000	1.7905235e-07	0.021873834	-0.0068789236	-0.008654315	-5.2333455	0.012330117	0.19675	1.0	661.8192965984344
578	-10.919444	4.8389673	-2.0516787	-17.686882	60.0	-3.1374555	3.079886	0.1614351	-14.536402	2316000	-2.336502e-08	0.029066201	-0.0030910517	-0.017161123	-5.2094135	0.019217286	0.19925	1.0	662.904748916626
579	-10.43363	4.6184306	-2.070074	-17.206896	60.0	-3.0406046	2.991071	0.10877854	-14.364598	2320000	1.3685226e-07	0.017246814	-0.0010717529	-0.0064367335	-5.2078967	0.01054056	0.1175	1.0	663.9692416191101
580	-10.802045	4.638819	-1.7448447	-17.357676	60.0	-3.1173804	3.0456038	0.35274735	-14.535723	2324000	-3.838539e-08	0.02334467	0.0028735753	-0.009774884	-5.2300425	0.015784057	0.22525	1.0	665.5987441539764
581	-10.291533	5.0373054	-2.06475	-17.526339	60.0	-2.9115777	3.0165727	0.039838642	-14.521709	2328000	-4.5776368e-08	0.019080872	0.0034730355	-0.009401791	-5.22707	0.025731888	0.33125	1.0	666.7179043292999
582	-11.508232	4.1950083	-2.063715	-17.653122	60.0	-3.3628268	3.1145992	0.10781953	-14.511925	2332000	-5.3405763e-08	0.021765942	-0.0014388327	-0.012303963	-5.226721	0.016106838	0.20425	1.0	667.7765741348267
583	-11.143041	4.4226832	-1.9194376	-17.512117	60.0	-3.2618055	3.1136372	0.118382454	-14.586726	2336000	-2.4795533e-08	0.013571712	0.00014608097	-0.006143772	-5.2176533	0.017712364	0.238	1.0	668.9204707145691
584	-10.38716	4.9683776	-1.9659435	-17.928425	60.0	-3.07225	3.0151973	0.02709511	-14.553608	2340000	-8.010864e-08	0.019165829	-0.0015998817	-0.0077752685	-5.2305903	0.01801412	0.2585	1.0	669.9622514247894
585	-10.920815	4.194819	-2.0374718	-17.457636	60.0	-3.2182798	3.0047739	0.0379059	-14.559637	2344000	-7.343292e-08	0.014860384	-0.0012921381	-0.0067944666	-5.201837	0.020381378	0.24225	1.0	671.0539698600769
586	-11.076947	4.4837375	-2.0547254	-17.441158	60.0	-3.2553656	3.1047108	0.084024936	-14.567025	2348000	-8.5830685e-09	0.015955333	0.0008336863	-0.008142358	-5.2288346	0.022244021	0.215	1.0	672.0890114307404
587	-10.487702	4.432379	-1.9536412	-17.319736	60.0	-3.0020747	2.9609027	0.050635576	-14.571437	2352000	1.3875962e-07	0.028296871	0.0016702113	-0.014488764	-5.22188	0.040206764	0.35675	1.0	673.119678735733
588	-10.3698435	4.6111736	-1.7142254	-17.36947	60.0	-2.8918579	2.9552135	0.066533595	-14.456331	2356000	-1.525879e-08	0.028149048	0.0037977009	-0.012959814	-5.203291	0.025225587	0.27525	1.0	674.1668934822083
589	-10.93473	4.133609	-2.0338423	-17.79221	60.0	-3.1189952	2.9801505	0.13266876	-14.529446	2360000	-1.525879e-08	0.021349248	0.0010931945	-0.009236602	-5.2020206	0.020027462	0.2495	1.0	675.2147028446198
590	-10.023337	5.242398	-1.6766435	-17.425524	60.0	-2.8346438	3.036296	0.17249325	-14.71682	2364000	-1.244545e-07	0.029471843	-0.00014189005	-0.017262211	-5.2165556	0.030143129	0.305	1.0	676.8493053913116
591	-10.292461	5.0345664	-1.810668	-17.629753	60.0	-2.9511569	3.0796633	0.4489884	-14.562521	2368000	2.5987624e-08	0.022027133	-0.0012493359	-0.013140441	-5.256546	0.0069073224	0.09425	1.0	677.9267814159393
592	-11.4255495	4.5551085	-1.8044195	-17.513197	60.0	-3.3601856	3.1671057	0.14073786	-14.506481	2372000	1.2207032e-07	0.01763051	-0.0034019484	-0.006675398	-5.265624	0.010647848	0.13675	1.0	678.9036467075348
593	-10.909236	3.8434157	-1.955981	-17.388445	60.0	-3.0984325	2.9083605	0.17942479	-14.534471	2376000	4.482269e-08	0.018611118	-0.003185877	-0.008650373	-5.236679	0.009007751	0.12825	1.0	679.9444780349731
594	-9.545507	4.699428	-1.7729119	-17.253126	60.0	-2.6835005	2.825002	0.07877171	-14.535968	2380000	5.3405763e-08	0.020663338	0.0015920305	-0.008820277	-5.2165575	0.021920972	0.2615	1.0	681.0392844676971
595	-10.622736	4.1490216	-1.8284283	-17.404202	60.0	-3.0786679	2.9645705	0.13339329	-14.223251	2384000	-8.5830685e-09	0.033092618	0.0031879651	-0.022014774	-5.2331004	0.020442955	0.246	1.0	682.0715973377228
596	-11.515104	4.4618826	-1.9476526	-17.68106	60.0	-3.3561804	3.19419	0.059687674	-14.6589575	2388000	-6.651879e-08	0.021987677	0.015035308	-0.013129848	-5.2541533	0.027675994	0.3285	1.0	683.1585478782654
597	-11.630119	4.5861697	-1.63467	-17.53006	60.0	-3.3123028	3.1664028	0.08270964	-14.614622	2392000	-3.6239623e-08	0.014855703	0.011802737	-0.0061895438	-5.246472	0.027288854	0.3235	1.0	684.1893439292908
598	-10.752338	4.6974573	-1.9175733	-17.44074	60.0	-3.0446799	3.0587208	0.07970601	-14.550677	2396000	-9.536743e-09	0.01597634	0.010619379	-0.00707257	-5.252287	0.023118325	0.2405	1.0	685.242684841156
599	-10.347192	4.495399	-2.0496602	-18.067049	60.0	-3.0053945	2.9636226	0.0020523965	-14.61504	2400000	-1.5497207e-07	0.019931614	-0.0050771683	-0.010079682	-5.292295	0.012254009	0.124	1.0	686.2877006530762
600	-11.607798	3.9408667	-1.8874294	-17.252905	60.0	-3.2958522	3.063736	0.009445578	-14.587891	2404000	-1.335144e-07	0.012856167	0.01795318	-0.0060496996	-5.243208	0.040342674	0.36825	1.0	687.9115996360779
601	-10.472536	4.374893	-1.6785802	-17.262983	60.0	-3.0789268	2.973177	0.08415002	-14.517402	2408000	5.1498414e-08	0.015925523	0.0015756603	-0.008914635	-5.271441	0.019431587	0.214	1.0	689.0178525447845
602	-11.087505	4.449197	-1.6777718	-17.77949	60.0	-3.178298	3.0245702	0.04462084	-14.522056	2412000	9.4890595e-08	0.025306541	-0.0023520614	-0.012709907	-5.271311	0.025009096	0.2945	1.0	690.0306260585785
603	-11.426391	4.204388	-1.6310916	-17.592136	60.0	-3.276771	3.132511	0.23452172	-14.575897	2416000	-7.772446e-08	0.0210223	-0.0017258768	-0.0115535585	-5.2638817	0.018573202	0.2415	1.0	691.0870323181152
604	-10.177114	4.720946	-1.8139465	-17.690886	60.0	-2.942663	3.0163991	0.032975823	-14.574531	2420000	-1.3351441e-08	0.024261316	0.0038505679	-0.012286913	-5.2713785	0.021683784	0.2785	1.0	692.1586077213287
605	-11.180117	4.595462	-2.0454245	-17.660583	60.0	-3.248619	3.1084125	0.037106633	-14.630651	2424000	4.5776368e-08	0.015750885	-0.0015684929	-0.0064345608	-5.2839284	0.010880933	0.20925	1.0	693.1935336589813
606	-10.386377	4.580532	-2.152929	-17.865885	60.0	-2.910988	2.9588642	-0.014439255	-14.486407	2428000	-9.536744e-10	0.019677063	-0.0019199274	-0.008203562	-5.2631884	0.029185524	0.289	1.0	694.2315225601196
607	-10.463791	4.5371532	-2.032097	-17.422676	60.0	-3.0252702	2.9635117	0.03603533	-14.673777	2432000	6.008148e-08	0.017999332	-0.0026289725	-0.0085298065	-5.316372	0.01817633	0.20375	1.0	695.2828681468964
608	-10.353704	4.5248833	-1.7209885	-17.411312	60.0	-3.1111557	2.9802084	0.0670805	-14.411944	2436000	-3.6239623e-08	0.019141797	-0.0013074732	-0.0071840426	-5.290871	0.01776023	0.22375	1.0	696.3313643932343
609	-10.045699	5.0884843	-1.7945179	-17.41432	60.0	-2.881268	3.031493	3.1474576	-14.420393	2440000	4.2438508e-08	0.024240844	-0.002123879	-0.01501333	-5.269364	0.011732597	0.13825	3.0	697.3638088703156
610	-10.418593	4.7808323	-1.9544187	-17.724688	60.0	-3.0118227	3.0525804	0.092720956	-14.576826	2444000	1.2040138e-07	0.014979845	-0.004132729	-0.0059260577	-5.277423	0.01512439	0.1675	2.0	699.0285711288452
611	-10.769241	4.5402565	-1.8294357	-17.579506	60.0	-3.0192096	3.0442035	0.04873991	-14.646043	2448000	-4.2915342e-09	0.01636155	-0.022243278	-0.005829964	-5.2861295	0.012202259	0.1715	79.0	700.2294142246246
612	-10.729301	4.2055793	-1.879261	-17.227264	60.0	-3.1088705	2.9887044	-0.0012151003	-14.533514	2452000	1.6212464e-07	0.0152881965	-0.010376015	-0.0057892343	-5.363821	0.015048482	0.171	10.0	701.2549781799316
613	-11.204378	4.3485403	-2.0613182	-17.330416	60.0	-3.2112505	3.1001039	0.11464289	-14.545766	2456000	4.2915342e-09	0.015083362	-0.0050191614	-0.0072104633	-5.315246	0.015751608	0.15	1.0	702.3810291290283
614	-11.349876	4.2158837	-2.0191545	-17.909918	60.0	-3.2263403	3.0854018	0.14766899	-14.506837	2460000	9.202957e-08	0.023252893	-0.00314326	-0.009965045	-5.3030305	0.016229209	0.214	2.0	703.4872484207153
615	-10.165425	5.252162	-1.9800935	-17.647717	60.0	-2.8867514	3.040296	0.06909311	-14.589773	2464000	4.9114227e-08	0.023757897	-0.0027227493	-0.010727073	-5.333923	0.015880374	0.1765	2.0	704.5217809677124
616	-11.661534	3.8099742	-2.1453166	-17.20564	60.0	-3.3780077	3.0773365	0.11278364	-14.552296	2468000	1.206398e-07	0.016826913	-0.0010524449	-0.010565992	-5.316425	0.014154598	0.2515	9.0	705.5993270874023
617	-10.194052	4.3921385	-1.6344934	-16.965528	60.0	-3.0055566	2.9337592	0.098009825	-14.301157	2472000	1.6689301e-09	0.022180166	-0.0045780456	-0.013319939	-5.3134093	0.004808432	0.08525	1.0	706.6643371582031
618	-10.965281	4.616272	-1.8181634	-17.158054	60.0	-3.082381	3.0835538	0.050578177	-14.3274975	2476000	1.1444092e-08	0.019161826	0.0058177575	-0.008807642	-5.364312	0.027737876	0.34125	1.0	707.7073142528534
619	-11.35502	4.506937	-1.7760159	-17.463043	60.0	-3.276331	3.1544344	0.058734447	-14.47418	2480000	-2.7418137e-08	0.014857609	-0.00032958007	-0.007480755	-5.3534822	0.01405117	0.18775	1.0	708.7430210113525
620	-9.963428	5.2285852	-1.7190247	-17.701237	60.0	-2.7790523	2.97855	0.0934948	-14.549998	2484000	-7.05719e-08	0.018497536	0.015561001	-0.008667693	-5.361673	0.058246553	0.44975	1.0	710.3372097015381
621	-9.828503	4.959239	-1.7623881	-17.985256	60.0	-2.8117812	2.9520617	0.23392245	-14.543536	2488000	-2.5987624e-08	0.02649858	-0.0019034324	-0.014116179	-5.377137	0.022735609	0.219	1.0	711.4292793273926
622	-10.80476	4.156625	-1.7496744	-15.230346	60.0	-3.0529253	2.9979856	0.22333828	-12.934566	2492000	-5.424023e-08	0.026303513	-0.0033380496	-0.013719973	-5.3646398	0.013725876	0.2365	1.0	712.4943435192108
623	-10.999045	4.5750194	-2.07301	-17.535225	60.0	-3.0529218	3.07821	0.1158067	-14.633338	2496000	-1.1920929e-09	0.025112899	-0.00077565317	-0.01401111	-5.377603	0.018009493	0.225	1.0	713.5395843982697
624	-10.856913	4.429383	-1.956496	-17.408215	60.0	-3.0930161	3.0196292	0.008934289	-14.495423	2500000	-8.392334e-08	0.02165956	-3.6121128e-05	-0.011235895	-5.3623643	0.017654484	0.23475	1.0	714.6390590667725
625	-10.941242	4.6706433	-1.717874	-17.485718	60.0	-3.0895572	3.0607107	0.009148598	-14.474404	2504000	3.385544e-08	0.022762211	-0.004703019	-0.012126863	-5.3646965	0.0099001145	0.1605	1.0	715.6854989528656
626	-10.401505	4.614512	-2.0340197	-17.40536	60.0	-2.9037848	2.9443827	0.060688704	-14.52742	2508000	7.2479246e-08	0.019107426	-0.001219544	-0.006672619	-5.38334	0.022591144	0.26175	1.0	716.7298130989075
627	-9.781137	5.224162	-1.8321149	-17.679188	60.0	-2.80766	3.035821	0.21297869	-14.604413	2512000	4.2438508e-08	0.01850525	-0.001788716	-0.008774855	-5.374763	0.013863016	0.249	1.0	717.7802171707153
628	-10.80268	4.5173764	-1.9319407	-17.52088	60.0	-3.0168588	3.0719583	0.100548595	-14.504851	2516000	-3.9100648e-08	0.0147609385	0.00091702223	-0.0063805245	-5.341921	0.019026782	0.198	2.0	718.8125445842743
629	-9.362831	4.7983623	-1.7630215	-17.380676	60.0	-2.6599917	2.87359	0.07697475	-14.699235	2520000	1.0299683e-07	0.029988747	-0.00199961	-0.01399993	-5.3471785	0.013972822	0.23925	1.0	719.9222857952118
630	-9.635909	4.75543	-1.7565653	-17.488594	60.0	-2.7527845	2.9234717	0.22233248	-14.455485	2524000	-2.336502e-08	0.01551502	-0.011369303	-0.007727352	-5.39037	0.013894592	0.1625	22.0	721.5415682792664
631	-10.628405	4.7031455	-1.8019676	-17.618944	60.0	-2.9784148	3.0180562	0.029246777	-14.464916	2528000	-1.6498565e-07	0.01998219	-0.003806465	-0.010975832	-5.4151454	0.015566473	0.2185	6.0	722.6357729434967
632	-9.889511	5.0863037	-1.8901198	-17.385723	60.0	-2.8039865	3.012723	0.117510825	-14.555079	2532000	5.00679e-08	0.01657718	-0.0041953307	-0.008415175	-5.389753	0.014265053	0.15625	1.0	723.7100977897644
633	-10.2553215	4.629292	-1.775244	-17.650967	60.0	-2.9332638	2.9833643	0.054715723	-14.5094385	2536000	2.9563903e-08	0.021581842	-0.0023668595	-0.010701847	-5.393407	0.008817355	0.146	1.0	724.7587807178497
634	-10.667938	4.9568067	-1.7348377	-17.44424	60.0	-3.108628	3.0892768	0.089663744	-14.638885	2540000	1.6129017e-07	0.015292944	0.00017731142	-0.0060051186	-5.397486	0.016893154	0.231	1.0	725.857992887497
635	-10.853727	4.65698	-1.7819005	-17.522501	60.0	-3.131415	3.0677145	0.26522064	-14.510615	2544000	-1.5401841e-07	0.01676749	9.8400116e-05	-0.008734331	-5.436686	0.013790744	0.217	1.0	726.9081041812897
636	-11.491505	3.9383204	-1.8524508	-17.42562	60.0	-3.3219087	3.0871572	0.08378607	-14.426887	2548000	-4.386902e-08	0.019433051	-0.00024229525	-0.010334225	-5.3807855	0.022780655	0.27575	1.0	727.9890477657318
637	-9.24158	4.9753375	-1.8594122	-17.705107	60.0	-2.6929078	2.8605776	0.11440992	-14.500886	2552000	-1.8119811e-08	0.022071984	0.01053317	-0.012018282	-5.410479	0.032032855	0.343	1.0	729.0553407669067
638	-10.360347	5.1100683	-1.7398996	-17.700941	60.0	-2.963745	3.0824964	0.033460528	-14.489297	2556000	-8.630752e-08	0.018280337	-0.0061077205	-0.008678347	-5.4018908	0.012157085	0.1825	2.0	730.1127319335938
639	-10.502699	4.107191	-1.6879967	-17.358936	60.0	-2.965956	2.9319792	0.19775733	-14.530185	2560000	6.818772e-08	0.013965954	-0.0036909024	-0.006246138	-5.428327	0.009341725	0.11275	1.0	731.1421353816986
640	-10.739219	4.2878947	-1.9001505	-17.429602	60.0	-3.1909072	3.0239677	0.08437684	-14.421861	2564000	-3.8146972e-08	0.017515916	-0.00019786264	-0.008246749	-5.396213	0.014754813	0.18475	1.0	732.7702057361603
641	-10.350975	4.7887626	-1.7622272	-17.358784	60.0	-2.9645376	2.9904249	0.01577425	-14.411627	2568000	4.529953e-08	0.01705511	-0.0018168766	-0.008285624	-5.39202	0.015487309	0.20775	2.0	733.9065611362457
642	-8.881811	5.1110153	-1.8831756	-17.44398	60.0	-2.4984038	2.8009071	0.16938344	-14.569037	2572000	9.012222e-08	0.01599384	-0.0028926297	-0.007113058	-5.3873377	0.015904807	0.21125	1.0	735.0059518814087
643	-10.303538	4.7636724	-1.6800172	-17.291355	60.0	-2.9715836	2.9783397	0.08185962	-14.590841	2576000	-1.0967255e-08	0.012425321	-0.0029171421	-0.0051045935	-5.421773	0.010476198	0.125	2.0	736.0684854984283
644	-9.780434	4.9148436	-1.7527498	-17.61981	60.0	-2.8147426	2.9549143	0.060005397	-14.430585	2580000	5.6266785e-08	0.01638182	0.0010625572	-0.0068962006	-5.420252	0.019337425	0.2775	1.0	737.1626381874084
645	-10.560174	4.8035283	-2.0202367	-17.348389	60.0	-2.9574609	3.0517004	0.19300485	-14.481314	2584000	-3.0994414e-08	0.021949502	-0.003764787	-0.010521331	-5.454453	0.02152914	0.248	1.0	738.2376215457916
646	-10.192457	4.299237	-2.014945	-17.601147	60.0	-2.9468892	2.9069307	0.09268361	-14.443431	2588000	2.1457673e-08	0.02624006	-0.003379248	-0.017797824	-5.4013534	0.0085720215	0.16775	1.0	739.2522125244141
647	-10.933554	4.4692507	-2.1850967	-17.624804	60.0	-3.2112799	3.068692	0.13284329	-14.433366	2592000	6.008148e-08	0.020140702	-0.005404356	-0.011626311	-5.43183	0.013358385	0.16575	1.0	740.3135595321655
648	-10.68042	4.583165	-1.7431599	-17.802908	60.0	-3.1072476	3.0414946	0.059495896	-14.46636	2596000	-2.2888184e-08	0.015644196	0.0010229042	-0.007078276	-5.411931	0.018899849	0.215	1.0	741.3385429382324
649	-11.210857	4.680394	-1.7911296	-17.57017	60.0	-3.1144767	3.150024	0.05514306	-14.473913	2600000	-1.9931794e-07	0.014403421	0.007399125	-0.004203785	-5.4203124	0.02856117	0.35	1.0	742.4050672054291
650	-10.077771	4.765172	-1.855211	-17.436563	60.0	-2.92046	2.9788842	0.08479959	-14.543461	2604000	8.8214875e-08	0.016155474	0.002518643	-0.008610129	-5.441133	0.019164078	0.24075	1.0	744.0449934005737
651	-10.035912	4.8230653	-1.7871305	-17.245678	60.0	-2.8963077	2.9529328	0.038737833	-14.423371	2608000	-1.08242034e-07	0.029098874	0.019372543	-0.015972044	-5.442749	0.0722831	0.47	1.0	745.1623091697693
652	-9.582831	4.491594	-1.9575168	-17.438541	60.0	-2.790242	2.8310661	0.07123262	-14.595273	2612000	-1.1444092e-08	0.024550209	-0.0036103697	-0.014425856	-5.405267	0.016701382	0.22725	1.0	746.2032012939453
653	-10.468338	4.7004347	-1.7595147	-17.302065	60.0	-3.1173058	3.052532	0.03907755	-14.451052	2616000	1.2695789e-08	0.014901191	-0.0006533582	-0.008740769	-5.4314313	0.023240708	0.31	1.0	747.1909527778625
654	-10.226016	4.7432427	-1.9114234	-17.528683	60.0	-2.881227	2.9221752	0.09772402	-14.466849	2620000	2.9563903e-08	0.021155655	-0.00539383	-0.0091579845	-5.434253	0.012376137	0.15875	1.0	748.2861771583557
655	-10.356859	4.8455234	-1.7958916	-17.300999	60.0	-3.013137	3.0215573	0.03817749	-14.528604	2624000	-3.33786e-08	0.012986541	-0.0033536456	-0.004713729	-5.4041533	0.008105978	0.1255	2.0	749.3641541004181
656	-10.568242	4.3483095	-1.8880618	-17.022978	60.0	-3.0126734	2.975569	0.08819634	-14.300934	2628000	-5.3405763e-08	0.014075478	-0.0029783533	-0.005123644	-5.416047	0.012419826	0.17525	2.0	750.4152421951294
657	-10.402884	4.8739624	-1.8166994	-17.446178	60.0	-2.9757268	3.006865	0.08123404	-14.420165	2632000	-4.768372e-10	0.02009855	-0.0067002606	-0.0086577805	-5.426964	0.00832914	0.16975	6.0	751.4833507537842
658	-10.412079	4.986778	-1.8783925	-17.39143	60.0	-2.9554179	3.0629036	0.043401808	-14.376244	2636000	-9.298324e-08	0.011539148	-0.0005477357	-0.004718024	-5.4745855	0.012139097	0.1465	1.0	752.5387728214264
