Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
1	-110.12667	135.76312	-3.0007696	-549.4798	-188.13148	206.7188	266.6438	-505.37302	141.85185	736.2	3999	3.461812	5.2966404	41.78781	-19.542728	3.4613829	5.299477	41.0805	-19.105135	-2.8255074	2.586127	26.360302	-16.665112	-5.0170345	0.53845865	0.5232216	52.8881573677063
2	-93.09928	124.011284	-6.8924646	-504.44736	-148.18651	186.76851	34.122707	-660.332	147.8077	344.7	7999	19.761038	10.530186	70.0894	-18.961376	19.76083	10.5317135	69.22824	-23.229801	-0.3094773	3.4063125	24.836166	-15.425092	-22.028028	1.576511	1.5662127	108.03163194656372
3	-386.21027	362.54755	-12.093401	-1006.30066	-32.861126	120.74179	225.22012	-255.78822	526.375	648.2	11999	45.56642	11.574621	94.862465	-13.329958	45.566357	11.578442	93.66947	-15.312521	0.7283065	3.8493915	28.730225	-14.751995	-47.95431	2.609045	2.580764	169.18387055397034
4	-122.13079	155.74532	6.3003283	-673.0056	358.69162	181.11403	605.8028	-53.794453	187.61905	919.2	15999	49.739594	10.235177	96.59621	-20.420364	49.739555	10.237664	94.02927	-19.060001	-1.872205	2.6784296	21.915571	-14.059944	-50.76154	2.864443	2.860418	239.28856015205383
5	-246.4735	165.2881	-60.09481	-528.98627	497.70996	272.3406	854.4366	-148.9052	533.0	907.1	19999	43.003555	9.305768	78.73815	-29.750017	43.00326	9.310568	78.80774	-27.172037	-2.1397293	2.4166186	23.732761	-15.231796	-43.83311	2.5568042	2.5378633	306.4773268699646
6	-151.06715	136.94357	-16.444616	-491.8352	490.44736	192.48752	748.1573	49.427525	369.83334	917.7	23999	36.99959	8.358927	62.68453	-32.361942	37.00009	8.364415	64.28094	-29.02214	-2.3313084	2.3110993	17.816101	-16.376371	-37.7698	2.1230452	2.0658624	374.53024530410767
7	-156.99388	98.63067	-32.722847	-295.48892	567.55725	183.86427	797.422	266.6989	517.1429	1000.0	27999	31.629915	8.595487	57.577477	-33.900764	31.62969	8.599819	59.517757	-35.894566	-2.423154	2.2304196	18.575703	-14.412029	-32.332783	1.976566	1.9506829	444.44394397735596
8	-71.88379	68.021996	7.6790643	-199.70393	615.21826	141.0278	845.72723	298.38803	415.2	1000.0	31999	27.742302	8.83626	52.545536	-43.43477	27.741762	8.841393	51.901207	-40.34773	-2.4883928	2.1441047	18.595495	-14.686972	-28.411324	1.84924	1.8111453	513.0770330429077
9	-65.718735	83.03521	-1.0907719	-215.09262	543.50616	147.80556	817.4287	300.0126	697.0	1000.0	35999	25.28032	8.980371	48.183674	-34.296307	25.28037	8.984252	48.511425	-34.168945	-2.4432766	2.108286	14.393656	-15.159309	-25.908882	1.7533151	1.7294227	581.2221376895905
10	-54.90594	65.89507	19.568068	-154.8996	578.7147	166.97224	817.79706	292.32437	582.625	1000.0	39999	23.59362	9.173941	48.443447	-33.29982	23.593393	9.176559	48.15913	-32.680416	-2.401345	2.1222703	16.014652	-15.018173	-24.199652	1.7520463	1.734123	648.9951093196869
11	-47.748028	62.095207	37.982418	-159.58855	613.0336	209.20607	927.9564	165.21338	399.8889	1000.0	43999	22.565325	9.385376	47.25065	-30.824032	22.565544	9.385089	47.470352	-30.158543	-2.3675497	2.0936494	16.80811	-15.90908	-23.137785	1.7315618	1.7297493	717.9941380023956
12	-1.8640246	42.085506	80.13586	-62.97349	617.0966	242.0792	920.3035	195.51588	495.0	1000.0	47999	22.00945	9.6031885	45.770885	-34.060688	22.009493	9.602603	46.980263	-38.57714	-2.378201	2.0589063	15.840185	-15.091302	-22.560238	1.6862134	1.692493	785.5962860584259
13	-4.9186826	59.99101	93.31073	-112.325134	506.7264	279.6165	771.5852	-22.216516	577.0	904.3	51999	21.521822	9.830723	47.058334	-40.196404	21.521458	9.829318	47.095295	-40.463367	-2.3669858	2.0625975	19.983202	-16.304922	-22.055721	1.6209863	1.6195587	852.5058033466339
14	-72.02978	115.50603	55.32551	-332.07648	735.8904	80.30051	871.8398	563.43524	648.0	1000.0	55999	21.133352	10.123052	47.517223	-42.899296	21.1338	10.122912	47.17111	-43.87962	-2.4019206	2.0192173	14.92507	-16.81023	-21.63506	1.6322876	1.6287762	921.6501297950745
15	-73.04765	100.0187	95.676994	-180.39926	610.9083	297.60022	913.35547	-10.569621	768.8	902.6	59999	20.793804	10.500592	47.105534	-33.149284	20.794092	10.501473	47.71629	-32.62522	-2.3930647	1.9819885	14.907742	-15.010511	-21.279676	1.63596	1.6218884	987.8729135990143
16	10.079197	100.15803	122.07725	-181.71141	675.43414	161.52533	874.1061	364.32687	663.6667	1000.0	63999	20.57573	11.006929	47.682518	-30.568752	20.576185	11.005265	48.772446	-32.283684	-2.3881235	1.9555001	14.068092	-14.225117	-21.048231	1.6631387	1.6671194	1056.4031393527985
17	21.124771	88.89436	187.15086	-118.60827	709.66797	103.41459	830.2514	497.75732	528.8571	1000.0	67999	20.61106	11.357014	49.234356	-31.592384	20.611618	11.357061	49.860683	-33.988197	-2.4043	1.935519	15.847471	-14.517131	-21.07577	1.6345266	1.627188	1124.969279050827
18	-16.33586	90.26168	136.58568	-141.33894	625.00256	221.5645	817.8642	22.556103	716.8333	904.9	71999	20.5716	11.73458	49.99341	-33.229298	20.572025	11.735075	52.108543	-30.450941	-2.4062195	1.9298598	18.904152	-14.138295	-21.014473	1.6643122	1.6479719	1190.8206984996796
19	53.33488	85.00149	151.48215	-81.99254	630.98755	68.37039	736.1525	540.49304	876.25	1000.0	75999	20.70583	12.2816725	51.500023	-29.53803	20.706518	12.282278	53.044193	-29.159796	-2.3959584	1.9281904	16.150301	-17.873474	-21.137867	1.6895273	1.668741	1258.9835641384125
20	63.201904	41.14635	112.41969	-6.275043	744.743	156.73634	867.2071	307.84766	598.4286	1000.0	79999	21.066368	12.561385	54.024147	-34.174538	21.066883	12.560828	54.94495	-31.828875	-2.4163208	1.9150828	15.412185	-14.214893	-21.486885	1.6359619	1.6231213	1328.4404077529907
21	23.207859	54.63929	69.84532	-107.964714	749.8598	99.91159	914.3183	590.6701	528.125	1000.0	83999	21.466637	12.723475	53.11187	-28.686428	21.467075	12.724814	55.926422	-29.461044	-2.4078715	1.9421213	17.616058	-14.298645	-21.883516	1.6314126	1.6051412	1397.5623624324799
22	11.178757	68.102325	126.70797	-65.73509	707.65204	240.23615	899.0716	26.856764	852.8	904.1	87999	21.823193	12.87479	54.887657	-36.56948	21.823572	12.874967	55.196	-37.28209	-2.4483624	1.9220426	16.917553	-15.242514	-22.23553	1.6249578	1.6214255	1465.574402809143
23	50.10754	29.873632	94.84121	20.143015	842.2003	57.83565	913.06085	706.81824	773.25	1000.0	91999	21.772003	13.148702	56.314926	-30.641556	21.772116	13.148551	56.164776	-30.860546	-2.4362977	1.916849	12.704489	-18.897451	-22.174679	1.6378449	1.6269854	1535.1833577156067
24	138.71022	43.88084	190.75269	81.89962	776.3939	75.35193	882.3199	654.6581	880.2	1000.0	95999	22.140945	13.15272	55.000645	-31.061638	22.141226	13.154667	56.35855	-30.09676	-2.4431365	1.9178802	17.401428	-16.227348	-22.543812	1.6163803	1.5927887	1604.1421058177948
25	133.11346	27.456968	163.46286	88.73526	714.4744	109.05357	851.5479	477.40717	938.5	1000.0	99999	22.516335	13.108147	55.555534	-29.00149	22.516214	13.109402	56.262695	-28.777231	-2.4891315	1.911312	14.758903	-15.862734	-22.911282	1.5969415	1.5780513	1673.4455897808075
26	90.1962	49.903553	151.95125	15.597772	613.8443	135.10565	817.56976	379.2872	1000.0	1000.0	103999	23.172602	12.975953	56.009815	-33.83337	23.172972	12.976953	57.08769	-32.92224	-2.450181	1.9152443	14.366919	-15.124659	-23.571062	1.6041906	1.5933326	1741.8243038654327
