Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
51	-7.4266376	1.8042915	-4.0953326	-12.125413	-4.9846444	1.8323357	-2.6450973	-8.9221735	60.0	60.0	203999	-1.3011103	1.4244053	4.6367884	-10.0724325	1.2266068	0.024562325	660.9442310333252
52	-8.832063	4.674315	-3.6396945	-24.439611	-6.8229704	5.0682087	-3.2176633	-21.434845	60.0	60.0	207999	-1.3356588	1.3754308	2.4555733	-9.913683	1.25945	0.024163354	674.6887392997742
53	-7.7089143	3.333883	-4.102976	-28.75643	-6.517659	2.3753238	-2.2354133	-10.913115	60.0	60.0	211999	-1.3782859	1.414881	5.007365	-9.8683405	1.3070022	0.025886405	688.4346461296082
54	-7.4213567	2.0199404	-3.1747837	-11.38284	-5.9717717	2.2493088	-3.0840611	-9.626658	60.0	60.0	215999	-1.3819261	1.4136399	1.4362551	-9.590317	1.311563	0.024125863	702.0627107620239
55	-7.6439743	3.0742674	-3.3102646	-25.34529	-8.648876	3.735126	-4.695247	-15.793347	60.0	60.0	219999	-1.3589864	1.4159104	2.1555448	-10.086393	1.287934	0.024035422	715.6426265239716
56	-8.52356	4.1624403	-3.736038	-25.877888	-7.107383	4.192767	-2.4326086	-14.982971	60.0	60.0	223999	-1.2117814	1.509934	2.9159684	-10.382006	1.1284772	0.02561536	729.3740181922913
57	-7.500284	2.1688745	-3.542578	-13.488212	-7.0067053	1.4545833	-5.1190023	-9.92997	60.0	60.0	227999	-1.1673081	1.4891533	1.8133192	-9.760034	1.0922565	0.025607489	742.9597961902618
58	-7.8668084	3.275058	-3.7882333	-17.446781	-6.6490316	1.9410703	-3.5615337	-9.115646	60.0	60.0	231999	-1.1919619	1.4220071	1.8256444	-9.397103	1.1183406	0.022462877	756.5272145271301
59	-7.6881876	2.4038334	-4.0644765	-15.981855	-5.755044	1.5306731	-4.2878823	-9.200181	60.0	60.0	235999	-1.219591	1.3899509	1.7377964	-9.812611	1.1490479	0.021212725	770.3000180721283
60	-7.060419	2.0553145	-3.8122907	-11.629673	-6.2013836	1.4767182	-3.9530182	-8.195537	60.0	60.0	239999	-1.2736207	1.3894113	1.6991117	-10.314745	1.2047502	0.022089235	784.2516560554504
61	-7.421755	2.076957	-3.0889008	-11.45804	-4.34223	1.8963714	-2.1258097	-7.7287416	60.0	60.0	243999	-1.2709782	1.3788742	1.3708898	-9.585248	1.2016441	0.021615872	797.7136554718018
62	-7.4540663	2.243319	-3.1346428	-12.597899	-5.1800694	2.2949176	-2.1982667	-10.518144	60.0	60.0	247999	-1.2833487	1.378101	2.8187618	-10.378063	1.2159331	0.021704243	811.4564635753632
63	-6.5567923	1.9008361	-3.52596	-10.507769	-5.5193357	1.6161801	-2.907176	-8.9679985	60.0	60.0	251999	-1.2855011	1.3735285	2.7565663	-9.630856	1.217635	0.02198494	825.203372001648
64	-7.9393144	3.3000224	-3.7940812	-23.121466	-7.921145	6.2306423	-3.7093275	-26.187963	60.0	60.0	255999	-1.2649108	1.3824642	13.67647	-9.384701	1.1874956	0.027164467	838.7692437171936
65	-15.308536	8.456062	-5.146048	-36.22196	-12.339017	5.301263	-5.228966	-21.382296	60.0	60.0	259999	-0.43618882	2.4560108	16.014153	-10.322793	0.24638805	0.07926437	852.3689482212067
66	-11.870933	5.2995014	-4.685324	-31.899956	-10.175276	3.110459	-4.5978346	-13.842971	60.0	60.0	263999	0.93358827	3.5863752	14.377695	-10.346691	-1.1187415	0.24074708	866.0911045074463
67	-9.488468	3.021261	-3.430402	-19.295952	-9.2665615	3.488925	-3.9108968	-16.366764	60.0	60.0	267999	0.9286007	3.2508347	11.194096	-11.143849	-1.0594412	0.2019726	879.7305262088776
68	-9.052953	3.3817494	-4.349394	-19.074007	-7.243675	3.1094115	-3.4272096	-13.415098	60.0	60.0	271999	0.85221314	3.2060559	11.180629	-9.630149	-0.9780332	0.18851978	893.3195562362671
69	-8.7170105	2.5782804	-4.351033	-14.555297	-8.800505	3.4885893	-3.3299446	-14.965137	60.0	60.0	275999	0.3523583	2.6842983	10.948875	-10.1149235	-0.4536195	0.11237136	907.0944001674652
70	-9.400271	2.8513682	-4.0272303	-16.082512	-6.131778	2.0297618	-1.7020717	-8.756679	60.0	60.0	279999	0.029791215	2.2923083	7.386557	-9.966823	-0.12282957	0.079721786	921.1304738521576
71	-7.7617507	2.0569692	-3.7195728	-11.6924305	-5.609738	1.396937	-3.917194	-7.8802276	60.0	60.0	283999	-0.437392	1.8270494	4.534179	-9.723178	0.36179098	0.044780806	934.6378145217896
72	-8.013099	1.91219	-3.7043493	-12.1241	-6.416053	2.9792395	-2.137202	-10.350006	60.0	60.0	287999	-0.8168176	1.5168229	2.7082558	-9.618689	0.74799424	0.026370443	948.254768371582
73	-7.5701694	2.1084816	-4.0045915	-12.225026	-5.7629104	2.7309442	-2.0555794	-10.630563	60.0	60.0	291999	-1.0753549	1.3992585	1.1311787	-11.73411	1.0092992	0.024948357	962.0209443569183
74	-7.6177607	2.051031	-3.2468996	-11.765768	-5.2282534	1.622244	-2.4696572	-7.9192243	60.0	60.0	295999	-1.2205622	1.3766168	0.7038741	-11.348533	1.1537459	0.025227757	975.8100154399872
75	-7.8591347	2.0640118	-3.8790073	-12.247201	-6.7362976	1.7656134	-3.5765805	-9.949944	60.0	60.0	299999	-1.2704859	1.359863	0.15720189	-10.951145	1.2041948	0.025294766	989.4158411026001
76	-7.606165	2.0798714	-3.6496148	-11.99709	-4.0816965	1.9275005	-1.6014344	-7.167179	60.0	60.0	303999	-1.2828721	1.3685383	0.11810589	-9.870129	1.2166883	0.02556165	1003.0376036167145
77	-7.3958855	2.0830705	-3.6457646	-15.019251	-6.0966187	2.206695	-3.0120504	-10.087503	60.0	60.0	307999	-1.2779611	1.390315	0.1529522	-10.241889	1.2110205	0.024979977	1016.839807510376
78	-7.434948	2.0168824	-3.679963	-12.404695	-6.009518	2.159796	-2.6576118	-10.011723	60.0	60.0	311999	-1.2403759	1.3748908	0.20512617	-10.27163	1.173135	0.023142813	1030.4998519420624
79	-7.008766	2.0047321	-3.5920382	-11.278081	-6.408204	2.3941615	-2.8723757	-9.847357	60.0	60.0	315999	-1.2402718	1.372886	0.06339049	-10.46723	1.1748699	0.023734296	1043.997915506363
80	-6.942375	1.8431703	-3.2054038	-10.437337	-4.705407	1.8742888	-2.2005234	-8.059984	60.0	60.0	319999	-1.2262446	1.364248	0.069432616	-9.772748	1.1602939	0.02292866	1057.8178596496582
81	-7.3449907	2.1311908	-3.740487	-11.59322	-6.3470716	2.3117797	-1.6794816	-9.961801	60.0	60.0	323999	-1.2207227	1.3730412	1.2249609	-10.893095	1.1549087	0.021971093	1071.5709249973297
82	-7.156639	2.0471969	-3.4523358	-14.468325	-6.0369897	1.8603424	-2.811534	-8.38093	60.0	60.0	327999	-1.2093337	1.3471779	1.4290737	-9.943002	1.144802	0.021206405	1085.3521904945374
83	-7.253715	1.9530963	-3.527185	-11.302891	-5.7718062	2.5154219	-2.2190967	-9.460037	60.0	60.0	331999	-1.2080142	1.3424789	0.99131835	-10.2565155	1.142827	0.020730307	1098.9420025348663
